編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVRMLLMPHPFFAF76DA,26,85.99,住家用,鋼筋混凝土造,83年6月6日,十六層,四層
RPVRMLLMPHPFFAF76DA,26,9.42,共有部分,鋼筋混凝土造,83年6月6日,十六層,
RPUVMLTKQHPFFAF77DA,26,36.59,商業用,鋼筋混凝土造,83年5月28日,十一層,十一層
RPUVMLTKQHPFFAF77DA,26,3.41,共有部分,鋼筋混凝土造,83年5月28日,十一層,
RPUVMLTKQHPFFAF77DA,26,9.01,共有部分,鋼筋混凝土造,83年5月28日,十一層,
RPPOMLNKQHPFFAF58DA,,13.38,共有部分,見其他登記事項,87年2月21日,二十一層,
RPPOMLNKQHPFFAF58DA,,21.99,見其他登記事項,見其他登記事項,87年2月21日,二十一層,
RPPOMLNKQHPFFAF58DA,,89.65,住家用,見其他登記事項,87年2月21日,二十一層,十三層
RPSPMLQJQHPFFAF56DA,26,70.99,住家用,鋼筋混凝土造,83年6月14日,十四層,十一層
RPSPMLQJQHPFFAF56DA,26,3.11,共有部分,鋼筋混凝土造,83年6月14日,十四層,
RPSPMLQJQHPFFAF56DA,26,11.89,共有部分,鋼筋混凝土造,83年6月14日,十五層,
RPURMLQLQHPFFAF17DA,24,58.42,商業用,鋼筋混凝土造,85年4月1日,七層,一層 騎樓
RPURMLQLQHPFFAF17DA,24,14.17,共有部分,鋼筋混凝土造,85年4月1日,七層,
RPTNMLQJQHPFFAF09DA,,117.92,見其他登記事項,鋼筋混凝土造,107年9月27日,十五層,十四層
RPTNMLQJQHPFFAF09DA,,12.30,見其他登記事項,鋼筋混凝土造,107年9月27日,十五層,
RPTNMLQJQHPFFAF09DA,,38.35,見其他登記事項,鋼筋混凝土造,107年9月27日,十五層,
RPTNMLQJQHPFFAF09DA,,24.18,見其他登記事項,鋼筋混凝土造,107年9月27日,十五層,
RPRTMLTKQHPFFAF27DA,,78.73,住家用,鋼筋混凝土造,82年12月31日,七層,三層
RPRTMLTKQHPFFAF27DA,,19.26,共有部分,鋼筋混凝土造,82年12月31日,七層,
RPQVMLLLQHPFFAF66DA,1,141.69,見其他登記事項,鋼骨鋼筋混凝土造,108年5月9日,二十八層,十五層
RPQVMLLLQHPFFAF66DA,1,60.06,見其他登記事項,鋼骨鋼筋混凝土造,108年5月9日,二十八層,
RPQVMLLLQHPFFAF66DA,1,9.87,見其他登記事項,鋼骨鋼筋混凝土造,108年5月9日,二十八層,
RPQVMLLLQHPFFAF66DA,1,22.91,見其他登記事項,鋼骨鋼筋混凝土造,108年5月9日,二十八層,
RPVWMLTKQHPFFAF97DA,14,65.92,住家用,鋼骨鋼筋混凝土造,95年9月14日,三十七層,三十層
RPVWMLTKQHPFFAF97DA,14,3.40,見其他登記事項,鋼骨鋼筋混凝土造,95年9月14日,三十七層,二層 三層 地下一層 地下二層
RPVWMLTKQHPFFAF97DA,14,13.15,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPVWMLTKQHPFFAF97DA,14,2.35,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPVWMLTKQHPFFAF97DA,14,2.92,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPVWMLTKQHPFFAF97DA,14,.02,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPVWMLTKQHPFFAF97DA,14,2.47,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPVWMLTKQHPFFAF97DA,14,4.02,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPPPMLNJRHPFFAF68DA,24,38.25,共有部分,鋼筋混凝土造,85年1月20日,二十六層,
RPROMLRLQHPFFAF66DA,21,98.59,住家用,鋼筋混凝土造,88年7月30日,九層,四層
RPROMLRLQHPFFAF66DA,21,43.66,見其他登記事項,鋼筋混凝土造,88年7月30日,九層,
RPROMLRLQHPFFAF66DA,21,15.25,共有部分,鋼筋混凝土造,88年7月30日,九層,
RPWOMLNJRHPFFAF66DA,24,96.10,住家用,鋼筋混凝土造,85年1月20日,二十六層,十九層
RPWOMLNJRHPFFAF66DA,24,12.42,共有部分,鋼筋混凝土造,85年1月20日,二十六層,
RPVPMLNJRHPFFAF66DA,41,73.33,住家用,鋼筋混凝土造,68年1月11日,四層,三層 陽台
RPURMLNJRHPFFAF76DA,34,108.27,住家用,鋼筋混凝土造,76年1月10日,五層,五層
RPRRMLMJRHPFFAF98DA,34,98.11,住家用,鋼筋混凝土造,76年1月13日,五層,五層
RPRRMLMJRHPFFAF98DA,34,8.17,共有部分,鋼筋混凝土造,76年1月13日,五層,
RPQNMLNJRHPFFAF58DA,2,25.09,見其他登記事項,鋼筋混凝土造,107年12月5日,十五層,六層
RPQNMLNJRHPFFAF58DA,2,13.71,見其他登記事項,鋼筋混凝土造,107年12月5日,十五層,
RPUPNLRJRHPFFAF07DA,33,78.06,住家用,鋼筋混凝土造,76年9月4日,五層,五層
RPVQNLRJRHPFFAF27DA,24,61.29,住家用,鋼筋混凝土造,85年12月20日,十四層,二層
RPVQNLRJRHPFFAF27DA,24,12.19,共有部分,鋼筋混凝土造,85年12月20日,十四層,
RPVNMLSJRHPFFAF96DA,39,87.04,住家用,鋼筋混凝土造,70年11月19日,五層,四層
RPRPMLSJRHPFFAF76DA,32,222.00,住商用,鋼筋混凝土造,77年11月28日,五層,一層 二層 騎樓 地下層
RPVOMLSJRHPFFAF07DA,,94.61,住家用,鋼筋混凝土造,,五層,二層
RPXPMLSJRHPFFAF37DA,12,129.22,住家用,鋼筋混凝土造,97年1月18日,十五層,七層
RPXPMLSJRHPFFAF37DA,12,12.52,共有部分,鋼筋混凝土造,97年1月18日,十五層,
RPXPMLSJRHPFFAF37DA,12,18.64,共有部分,鋼筋混凝土造,97年1月18日,十五層,
RPXPMLSJRHPFFAF37DA,12,12.10,共有部分,鋼筋混凝土造,97年1月18日,十五層,
RPTQMLSJRHPFFAF07DA,24,57.22,住家用,鋼筋混凝土造,85年8月31日,十四層,十一層
RPXPMLSJRHPFFAF37DA,12,30.53,共有部分,鋼筋混凝土造,97年1月18日,十五層,
RPTQMLSJRHPFFAF07DA,24,9.00,共有部分,鋼筋混凝土造,85年8月31日,十四層,
RPTQMLSJRHPFFAF07DA,24,1.31,共有部分,鋼筋混凝土造,85年8月31日,十四層,
RPTPMLSJRHPFFAF96DA,23,81.25,住家用,鋼筋混凝土造,87年1月9日,九層,四層
RPTPMLSJRHPFFAF96DA,23,17.64,共有部分,鋼筋混凝土造,87年1月9日,九層,
RPTPMLSJRHPFFAF96DA,23,4.27,見其他登記事項,鋼筋混凝土造,87年1月9日,九層,
RPTPMLSJRHPFFAF96DA,23,.18,見其他登記事項,鋼筋混凝土造,87年1月9日,九層,
RPTNMLTJRHPFFAF86DA,3,73.84,見其他登記事項,鋼筋混凝土造,106年10月23日,十五層,十四層
RPTNMLTJRHPFFAF86DA,3,78.55,見其他登記事項,鋼筋混凝土造,106年10月23日,十五層,
RPORMLTJRHPFFAF76DA,31,133.66,住家用,鋼筋混凝土造,79年1月11日,十三層,九層
RPORMLTJRHPFFAF76DA,,23.95,共有部分,鋼筋混凝土造,,十三層,
RPRRMLTJRHPFFAF07DA,,80.29,住家用,鋼筋混凝土造,,九層,六層
RPRRMLTJRHPFFAF07DA,,4.89,共有部分,鋼筋混凝土造,,九層,
RPRRMLTJRHPFFAF07DA,,13.85,共有部分,鋼筋混凝土造,,九層,
RPTRMLTJRHPFFAF27DA,27,54.41,住家用,鋼筋混凝土造,82年9月24日,七層,六層
RPTRMLTJRHPFFAF27DA,27,19.10,共有部分,鋼筋混凝土造,82年9月24日,七層,
RPROMLKKRHPFFAF58DA,41,88.09,住家用,鋼筋混凝土造,68年2月9日,五層,四層 陽台
RPRVMLSKQHPFFBF47DA,12,87.32,住家用,鋼筋混凝土造,97年5月27日,十三層,三層
RPRVMLSKQHPFFBF47DA,12,19.96,共有部分,鋼筋混凝土造,97年5月27日,十三層,
RPRVMLSKQHPFFBF47DA,12,53.32,共有部分,鋼筋混凝土造,97年5月27日,十三層,
RPPOMLKMPHPFFBF48DA,3,73.27,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,九層
RPPOMLKMPHPFFBF48DA,3,23.71,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPPOMLKMPHPFFBF48DA,3,20.37,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPPOMLKMPHPFFBF48DA,3,1.17,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPPOMLKMPHPFFBF48DA,3,42.84,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPUVMLPLQHPFFBF57DA,12,130.70,住家用,鋼筋混凝土造,97年4月21日,十二層,七層
RPUVMLPLQHPFFBF57DA,12,29.23,共有部分,鋼筋混凝土造,97年4月21日,十二層,
RPUVMLPLQHPFFBF57DA,12,74.86,共有部分,鋼筋混凝土造,97年4月21日,十二層,
RPXOMLTKQHPFFBF47DA,10,300.72,見其他登記事項,鋼筋混凝土造,99年4月30日,十九層,十三層
RPXOMLTKQHPFFBF47DA,10,21.50,見其他登記事項,鋼筋混凝土造,99年4月30日,十九層,
RPXOMLTKQHPFFBF47DA,10,22.73,見其他登記事項,鋼筋混凝土造,99年4月30日,十九層,
RPXOMLTKQHPFFBF47DA,10,79.09,見其他登記事項,鋼筋混凝土造,99年4月30日,十九層,
RPXOMLTKQHPFFBF47DA,10,73.87,見其他登記事項,鋼筋混凝土造,99年4月30日,十九層,
RPXNMLRLQHPFFBF27DA,37,73.26,住家用,鋼筋混凝土造,73年1月19日,四層,三層
RPROMLPLQHPFFBF56DA,1,93.26,見其他登記事項,鋼筋混凝土造,108年10月23日,七層,二層
RPROMLPLQHPFFBF56DA,1,95.37,見其他登記事項,鋼筋混凝土造,108年10月23日,七層,
RPROMLPLQHPFFBF56DA,1,23.06,見其他登記事項,鋼筋混凝土造,108年10月23日,七層,
RPRSMLQLQHPFFBF07DA,1,97.94,見其他登記事項,鋼筋混凝土造,108年10月23日,七層,二層
RPRSMLQLQHPFFBF07DA,1,96.40,見其他登記事項,鋼筋混凝土造,108年10月23日,七層,
RPRSMLQLQHPFFBF07DA,1,24.23,見其他登記事項,鋼筋混凝土造,108年10月23日,七層,
RPXPMLLMQHPFFBF96DA,4,73.30,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,四層
RPXPMLLMQHPFFBF96DA,4,23.71,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPXPMLLMQHPFFBF96DA,4,20.37,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPXPMLLMQHPFFBF96DA,4,1.17,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPXPMLLMQHPFFBF96DA,4,42.84,見其他登記事項,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPVQMLMJRHPFFBF76DA,14,50.16,見其他登記事項,鋼筋混凝土造,95年12月27日,十五層,十四層
RPVQMLMJRHPFFBF76DA,14,6.86,共有部分,鋼筋混凝土造,95年12月27日,十五層,
RPVQMLMJRHPFFBF76DA,14,10.05,共有部分,鋼筋混凝土造,95年12月27日,十五層,
RPUNMLNJRHPFFBF09DA,12,122.35,住家用,鋼筋混凝土造,97年10月13日,十四層,八層
RPUNMLNJRHPFFBF09DA,12,75.31,共有部分,鋼筋混凝土造,97年10月13日,十四層,
RPSQMLNJRHPFFBF56DA,36,92.40,住家用,鋼筋混凝土造,73年8月21日,五層,五層
RPWQMLLMQHPFFBF96DA,3,36.76,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,二層
RPWQMLLMQHPFFBF96DA,3,36.76,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,二層
RPWQMLLMQHPFFBF96DA,3,23.32,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,
RPWQMLLMQHPFFBF96DA,3,23.32,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,
RPWQMLLMQHPFFBF96DA,3,.77,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,
RPWQMLLMQHPFFBF96DA,3,.77,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,
RPWQMLLMQHPFFBF96DA,3,5.98,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,
RPWQMLLMQHPFFBF96DA,3,5.98,見其他登記事項,鋼筋混凝土造,106年4月19日,十五層,
RPOVMLOJRHPFFBF76DA,11,118.98,見其他登記事項,鋼筋混凝土造,98年9月29日,十四層,九層
RPOVMLOJRHPFFBF76DA,11,13.88,見其他登記事項,鋼筋混凝土造,98年9月29日,十四層,
RPOVMLOJRHPFFBF76DA,11,1.63,見其他登記事項,鋼筋混凝土造,98年9月29日,十四層,
RPOVMLOJRHPFFBF76DA,11,48.70,見其他登記事項,鋼筋混凝土造,98年9月29日,十四層,
RPRUMLOJRHPFFBF96DA,27,33.69,住家用,鋼筋混凝土造,82年8月3日,十二層,五層
RPRUMLOJRHPFFBF96DA,27,18.50,共有部分,鋼筋混凝土造,82年8月3日,十二層,
RPOQMLRJRHPFFBF56DA,1,50.10,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十二層,七層
RPOQMLRJRHPFFBF56DA,1,47.35,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,
RPOQMLRJRHPFFBF56DA,1,13.69,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十二層,
RPPQMLRJRHPFFBF66DA,1,42.60,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,十八層
RPPQMLRJRHPFFBF66DA,1,42.60,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,十八層
RPPQMLRJRHPFFBF66DA,1,27.75,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,
RPPQMLRJRHPFFBF66DA,1,27.75,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,
RPPQMLRJRHPFFBF66DA,1,12.77,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,
RPPQMLRJRHPFFBF66DA,1,12.77,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,
RPVTMLOJRHPFFBF27DA,2,263.66,見其他登記事項,見其他登記事項,107年2月27日,四十二層,二十層
RPVTMLOJRHPFFBF27DA,2,142.36,見其他登記事項,見其他登記事項,107年2月27日,四十二層,
RPVTMLOJRHPFFBF27DA,2,5.07,見其他登記事項,見其他登記事項,107年2月27日,四十二層,
RPVTMLOJRHPFFBF27DA,2,5.99,見其他登記事項,見其他登記事項,107年2月27日,四十二層,
RPVTMLOJRHPFFBF27DA,2,149.86,見其他登記事項,見其他登記事項,107年2月27日,四十二層,
RPVQMLRJRHPFFBF27DA,23,69.27,住家用,鋼筋混凝土造,86年3月6日,十層,五層 夾層
RPVQMLRJRHPFFBF27DA,23,2.75,共有部分,鋼筋混凝土造,86年3月6日,十一層,
RPVQMLRJRHPFFBF27DA,23,32.59,共有部分,鋼筋混凝土造,86年3月6日,十一層,
RPQQMLRJRHPFFBF76DA,1,47.06,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,十八層
RPQQMLRJRHPFFBF76DA,1,10.95,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,
RPQQMLRJRHPFFBF76DA,1,14.10,見其他登記事項,鋼骨鋼筋混凝土造,108年6月11日,十九層,
