編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLTJQHPFFAE98DA,14,48.32,住家用,鋼筋混凝土造,95年11月1日,十五層,十五層
RPQNMLTJQHPFFAE98DA,14,19.69,見其它登記事項,鋼筋混凝土造,95年11月1日,十五層,
RPSNMLQLQHPFFAE09DA,5,290.33,見其它登記事項,見其它登記事項,104年10月13日,二十八層,五層
RPSNMLQLQHPFFAE09DA,5,203.29,見其它登記事項,見其它登記事項,104年10月13日,二十八層,
RPVNMLMJRHPFFAE88DA,12,52.17,住家用,鋼筋混凝土造,97年10月21日,十五層,七層
RPVNMLMJRHPFFAE88DA,12,33.27,共有部分,鋼筋混凝土造,97年10月21日,十五層,
RPSPMLOLQHPFFAE09DA,15,66.16,住家用,鋼筋混凝土造,94年9月29日,十五層,十四層
RPSPMLOLQHPFFAE09DA,15,24.67,共有部分,鋼筋混凝土造,94年9月29日,十五層,
RPTOMLRJRHPFFAE66DA,,66.03,,木造,36年8月30日,二層,一層 二層
RPTNMLOJRHPFFAE88DA,10,139.53,住家用,鋼筋混凝土造,99年4月29日,十五層,五層
RPTNMLOJRHPFFAE88DA,10,88.90,見其他登記事項,鋼筋混凝土造,99年4月29日,十五層,
RPQRMLRKQHPFFAE66DA,15,68.94,住家用,鋼筋混凝土造,95年1月26日,十五層,七層
RPQRMLRKQHPFFAE66DA,15,27.72,共有部分,鋼筋混凝土造,95年1月26日,十五層,
RPVOMLOKQHPFFAE56DA,8,77.25,住家用,鋼筋混凝土造,101年7月10日,十五層,十一層
RPVOMLOKQHPFFAE56DA,8,74.82,見其它登記事項,鋼筋混凝土造,101年7月10日,十五層,
RPOPMLOJRHPFFAE58DA,11,43.11,住家用,鋼筋混凝土造,98年3月25日,十五層,三層
RPOPMLOJRHPFFAE58DA,11,19.98,共有部分,鋼筋混凝土造,98年3月25日,十五層,
RPPNMLSJRHPFFAE88DA,7,142.97,住家用,鋼筋混凝土造,102年6月19日,二十四層,八層
RPPNMLSJRHPFFAE88DA,7,99.30,見其它登記事項,鋼筋混凝土造,102年6月19日,二十四層,
RPPOMLSJRHPFFAE98DA,,100.55,住家用,加強磚造,58年10月9日,三層,一層 二層 三層
RPTOMLSJRHPFFAE76DA,36,122.28,,鋼筋混凝土造,73年12月29日,五層,三層
RPROMLSJRHPFFAE56DA,,94.65,,鋼筋混凝土造,70年12月3日,十二層,八層
RPROMLSJRHPFFAE56DA,,50.74,見其它登記事項,見其它登記事項,70年12月3日,十二層,
RPRNMLSJRHPFFAE09DA,16,64.76,住家用,鋼筋混凝土造,93年12月8日,十四層,八層
RPRNMLSJRHPFFAE09DA,16,25.23,共有部分,鋼筋混凝土造,93年12月8日,十四層,
RPTNMLTJRHPFFAE76DA,,101.21,,鋼筋混凝土造,73年4月24日,五層,四層
RPXOMLLKQHPFFBE56DA,3,132.46,見其他登記事項,鋼筋混凝土造,106年12月28日,十五層,十四層
RPXOMLLKQHPFFBE56DA,3,106.84,共有部份,鋼筋混凝土造,106年12月28日,十五層,
