編號,土地區段位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形
The serial number,land sector position,land shifting area square meter,the use zoning or compiles and checks,,,
RPQQMLSLPHPFFAF76DA,城林段,61.33,都市：其他:乙種工業區,162,27,持分移轉
RPVRMLLMPHPFFAF76DA,中山段,18.01,都市：其他:住宅區,100000,284,持分移轉
RPUVMLTKQHPFFAF77DA,新興段,4.20,都市：其他:商業區,100000,298,持分移轉
RPPOMLNKQHPFFAF58DA,樂利段,.07,都市：其他:第二種住宅區,100000,193,持分移轉
RPPOMLNKQHPFFAF58DA,樂利段,3.64,都市：其他:第二種住宅區,100000,193,持分移轉
RPPOMLNKQHPFFAF58DA,樂利段,6.92,都市：其他:第二種住宅區,100000,193,持分移轉
RPSPMLQJQHPFFAF56DA,學林段,12.46,都市：其他:第一種住宅區,10000,29,持分移轉
RPURMLQLQHPFFAF17DA,新雅段,12.19,都市：其他:住宅區,10000,84,持分移轉
RPTNMLQJQHPFFAF09DA,安和段,29.37,都市：其他:第一種住宅區,100000,409,持分移轉
RPRTMLTKQHPFFAF27DA,學成段,18.06,都市：其他:第二種住宅區,10000,50,持分移轉
RPQVMLLLQHPFFAF66DA,光華段,22.79,都市：其他:住宅區,100000,781,持分移轉
RPTPMLLJRHPFFAF88DA,江子翠段第一崁小段,22.00,都市：其他:道路用地,4,1,持分移轉
RPVWMLTKQHPFFAF97DA,幸福段,3.20,都市：其他:住宅區,100000,71,持分移轉
RPPPMLNJRHPFFAF68DA,幸福段,1.41,都市：其他:住宅區,40000000000,19600000,持分移轉
RPPPMLNJRHPFFAF68DA,幸福段,1.41,都市：其他:住宅區,40000000000,19600000,持分移轉
RPPPMLNJRHPFFAF68DA,江子翠段溪頭小段,.08,都市：其他:住宅區,40000000000,19600000,持分移轉
RPPPMLNJRHPFFAF68DA,江子翠段溪頭小段,.08,都市：其他:住宅區,40000000000,19600000,持分移轉
RPROMLRLQHPFFAF66DA,江子翠段第二崁小段,24.24,都市：其他:住宅區,100000,2720,持分移轉
RPWOMLNJRHPFFAF66DA,幸福段,6.62,都市：其他:住宅區,100000,230,持分移轉
RPWOMLNJRHPFFAF66DA,江子翠段溪頭小段,.36,都市：其他:住宅區,100000,230,持分移轉
RPVPMLNJRHPFFAF66DA,樂利段,21.46,都市：其他:第二種住宅區,4,1,持分移轉
RPURMLNJRHPFFAF76DA,學成段,29.75,都市：其他:第二種住宅區,10000,77,持分移轉
RPRRMLMJRHPFFAF98DA,學成段,29.34,都市：其他:第二種住宅區,50000,314,持分移轉
RPQNMLNJRHPFFAF58DA,府中段,3.19,都市：其他:商業區,100000,310,持分移轉
RPUPNLRJRHPFFAF07DA,員和段,18.51,都市：其他:第二種住宅區,5560,191,持分移轉
