編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPRNMLSLQHPFFAB88DA,坡道機械,0,,地下三樓
RPTPMLNJRHPFFAB68DA,坡道機械,0,,地下二樓
RPTPMLNJRHPFFAB68DA,坡道機械,0,,地下二樓
RPUPMLOKQHPFFAB88DA,坡道平面,0,33.09,地下三樓
RPRNMLOJRHPFFAB38DA,坡道機械,0,11.60,地下二樓
RPPPMLRKQHPFFAB68DA,坡道平面,0,,地下一樓
RPVOMLRJRHPFFAB56DA,升降機械,0,,地下一樓
RPVPMLSJRHPFFAB76DA,坡道平面,0,,地下三樓
RPTPMLQKJIPFFAB38DA,一樓平面,0,13.75,一樓
RPPRMLLMPHPFFBB48DA,坡道平面,1450000,33.07,地下二樓
RPRNMLNJQHPFFBB28DA,坡道平面,1450000,33.07,地下二樓
RPTSNLLKQHPFFBB98DA,坡道平面,1450000,33.07,地下二樓
RPRSMLPLQHPFFBB56DA,坡道機械,0,,地下二樓
RPTNMLTJQHPFFBB09DA,坡道平面,1200000,30.97,地下一樓
RPUOMLNKQHPFFBB78DA,坡道平面,1450000,33.07,地下二樓
RPPOMLMKQHPFFBB18DA,坡道平面,1450000,33.07,地下二樓
RPUPMLSLQHPFFBB86DA,坡道平面,0,,地下一樓
RPVRMLLMQHPFFBB56DA,坡道平面,0,,地下一樓
RPPNMLSJRHPFFBB68DA,坡道平面,0,23.50,地下二樓
RPVRMLRJRHPFFBB96DA,坡道機械,0,,地下二樓
RPPOMLSJRHPFFBB78DA,坡道平面,0,,地下五樓含以下
RPTNMLTJRHPFFBB56DA,坡道平面,0,28.11,地下二樓
RPTNMLTJRHPFFBB56DA,坡道平面,0,28.11,地下二樓
RPUOMLTJRHPFFBB76DA,坡道機械,0,,地下二樓
RPSPMLSJRHPFFBB56DA,坡道平面,0,23.25,地下一樓
RPOPMLSJRHPFFBB78DA,坡道平面,1500000,21.21,地下一樓
RPOPMLSJRHPFFBB78DA,坡道機械,700000,14.38,地下二樓
RPOPMLSJRHPFFBB78DA,坡道機械,900000,14.38,地下二樓
RPTRMLRJIIPFFBB58DA,一樓平面,0,,一樓
RPWWMLMLPHPFFCB17DA,坡道平面,1520000,31.86,地下一樓
RPTVMLLLPHPFFCB66DA,坡道平面,0,31.86,地下二樓
RPTVMLLLPHPFFCB66DA,坡道平面,0,31.86,地下二樓
RPPNNLMLPHPFFCB28DA,坡道平面,0,31.86,地下一樓
RPPNNLMLPHPFFCB28DA,坡道平面,0,31.86,地下三樓
RPVNNLMLPHPFFCB88DA,坡道平面,1420000,31.86,地下二樓
RPTTMLQJQHPFFCB86DA,坡道平面,0,23.61,地下二樓
