編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQRMLLKRHPFFCA68CC,35,99.72,商業用,鋼筋混凝土造,74年10月12日,七層,
RPQRMLLKRHPFFCA68CC,35,16.56,共有部分,鋼筋混凝土造,74年10月12日,七層,
RPQRMLLKRHPFFCA68CC,35,.79,共有部分,鋼筋混凝土造,74年10月12日,七層,
RPOOMLLKRHPFFCA18CC,40,27.20,商業用,鋼筋混凝土造,69年9月30日,七層,
RPOOMLLKRHPFFCA18CC,40,4.06,共有部分,鋼筋混凝土造,69年9月30日,七層,
RPVNMLLKRHPFFCA78CC,39,90.69,住家用,鋼筋混凝土造,70年7月21日,五層,
RPTNMLLKRHPFFCA58CC,32,33.97,住家用,鋼筋混凝土造,78年1月27日,五層,
RPTNMLLKRHPFFCA58CC,32,3.18,共有部分,鋼筋混凝土造,78年1月27日,五層,
RPTNMLLKRHPFFCA58CC,32,6.35,共有部分,鋼筋混凝土造,78年1月27日,五層,
RPWNMLLKRHPFFCA88CC,45,34.61,住家用,鋼筋混凝土造,64年3月17日,四層,
RPRRMLLKRHPFFCA78CC,3,60.31,住家用,鋼筋混凝土造,106年3月29日,五層,
RPRRMLLKRHPFFCA78CC,3,34.65,見其他登記事項,鋼筋混凝土造,106年3月29日,五層,
RPRRMLLKRHPFFCA78CC,3,18.66,見其他登記事項,鋼筋混凝土造,106年3月29日,五層,
RPUNMLLKRHPFFCA68CC,47,30.39,住家用,鋼筋混凝土造,62年10月12日,四層,
RPWQMLLKRHPFFCA56CC,34,60.60,住家用,鋼筋混凝土造,75年7月25日,七層,
RPWQMLLKRHPFFCA56CC,34,16.36,共有部分,鋼筋混凝土造,75年7月25日,七層,
RPPQMLLKRHPFFCA48CC,12,30.85,住家用,鋼筋混凝土造,97年4月29日,十層,
RPPQMLLKRHPFFCA48CC,12,17.55,共有部分,鋼筋混凝土造,97年4月29日,十層,
RPPQMLLKRHPFFCA48CC,12,2.60,共有部分,鋼筋混凝土造,97年4月29日,十層,
RPQPMLLKRHPFFBA38CC,45,31.61,住家用,鋼筋混凝土造,64年5月23日,五層,
RPQPMLLKRHPFFBA38CC,45,5.80,共有部分,鋼筋混凝土造,64年5月23日,五層,
RPTPMLLKRHPFFBA68CC,28,387.45,商業用,鋼筋混凝土造,81年9月21日,二十二層,
RPTPMLLKRHPFFBA68CC,28,97.03,共有部分,鋼筋混凝土造,81年9月21日,二十二層,
