編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLNLPHPFFAO86DA,6,22.96,見其他登記事項,鋼筋混凝土造,103年10月20日,十一層,六層
RPPOMLNLPHPFFAO86DA,6,28.59,共有部分,鋼筋混凝土造,103年10月20日,十一層,
RPUQMLMJRHPFFAO47DA,28,79.34,住家用,鋼筋混凝土造,82年1月12日,六層,三層
RPUQMLMJRHPFFAO47DA,28,23.21,共有部分,鋼筋混凝土造,82年1月12日,六層,
RPSRMLLJRHPFFAO27DA,9,128.29,見其他登記事項,見其他登記事項,100年7月13日,十四層,十三層
RPSRMLLJRHPFFAO27DA,9,87.21,共有部分,見其他登記事項,100年7月13日,十四層,
RPTQMLRLQHPFFAO97DA,6,.01,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPTQMLRLQHPFFAO97DA,6,.02,辦公室,鋼筋混凝土造,103年12月8日,二十八層,一層
RPTQMLRLQHPFFAO97DA,6,91.88,見其他登記事項,鋼筋混凝土造,103年12月8日,二十八層,十四層
RPTQMLRLQHPFFAO97DA,6,29.75,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPTQMLRLQHPFFAO97DA,6,23.52,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPTQMLRLQHPFFAO97DA,6,.11,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPTQMLRLQHPFFAO97DA,6,21.55,共有部分,鋼筋混凝土造,103年12月8日,二十八層,
RPSNNLPLQHPFFAO47DA,,24.23,見其他登記事項,鋼筋混凝土造,103年8月30日,十二層,八層
RPSNNLPLQHPFFAO47DA,,18.84,共有部分,鋼筋混凝土造,103年8月30日,十二層,
RPXQMLMJRHPFFAO77DA,20,.04,見其他登記事項,鋼筋混凝土造,89年4月17日,十四層,一層
RPXQMLMJRHPFFAO77DA,20,30.60,住家用,鋼筋混凝土造,89年4月17日,十四層,四層
RPXQMLMJRHPFFAO77DA,20,12.60,共有部分,鋼筋混凝土造,89年4月17日,十四層,
RPXQMLMJRHPFFAO77DA,20,8.73,共有部分,鋼筋混凝土造,89年4月17日,十四層,
RPSOMLMJRHPFFAO07DA,30,31.94,住家用,鋼筋混凝土造,80年1月22日,七層,七層
RPSOMLMJRHPFFAO07DA,30,2.13,共有部分,鋼筋混凝土造,80年1月22日,七層,
RPSOMLMJRHPFFAO07DA,,5.53,共有部分,鋼筋混凝土造,,七層,
RPSOMLMJRHPFFAO07DA,,3.52,共有部分,鋼筋混凝土造,,七層,
RPTQMLSKQHPFFAO97DA,,112.94,,加強磚造,,二層,一層 二層
RPQOMLPLQHPFFAO27DA,9,.02,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,一層
RPQOMLPLQHPFFAO27DA,9,110.20,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,三層
RPQOMLPLQHPFFAO27DA,9,20.38,共有部分,鋼筋混凝土造,100年5月1日,十四層,
