鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
卑南鄉,土地,利家段5911~5940地號,2933.0,,特定農業區,農牧用地,1090110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,2216,,0.0,0,,RPVNMLLKKHPFFAV17CA
台東市,房地(土地+建物),臺東縣臺東市更生北路154巷31~60號,109.5,住,,,1081223,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1000928,214.66,5,1,5,有,無,10460000,48728,,0.0,0,,RPQNMLMKKHPFFAV76CA
台東市,房地(土地+建物),臺東縣臺東市文心街31~60號,24.15,住,,,1090107,土地2建物1車位0,五層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840217,130.61,3,2,2,有,有,4100000,31391,,0.0,0,,RPVNMLMKKHPFFAV27CA
台東市,土地,豐年段931~960地號,165.77,其他,,,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,39211,,0.0,0,,RPSNMLNKKHPFFAV07CA
台東市,房地(土地+建物),臺東縣臺東市開封街301~330號,3.87,商,,,1081215,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0820522,40.230000000000004,1,1,1,有,有,1350000,33557,,0.0,0,,RPQNMLPLKHPFFAV17CA
台東市,房地(土地+建物),臺東縣臺東市中興路一段391~420號,49.86,住,,,1090122,土地1建物1車位0,六層,七層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0841223,286.51,0,0,0,無,無,8100000,28271,,0.0,0,,RPPNMLRLKHPFFAV27CA
卑南鄉,土地,澱粉段721~750地號,107.07,,特定農業區,甲種建築用地,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,325875,3044,,0.0,0,二等親間之特殊交易。,RPSNMLQLKHPFFAV47CA
長濱鄉,土地,長濱段571~600地號,115.0,,鄉村區,乙種建築用地,1090121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,8696,,0.0,0,,RPPNMLOKKHPFFBV96CA
關山鎮,土地,水井段1081~1110地號,4618.01,,特定農業區,農牧用地,1090203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5970000,1293,,0.0,0,與另共有人共同買受該土地,RPQNMLMKKHPFFCV96CA
卑南鄉,土地,利家段271~300地號,151.0,,山坡地保育區,丙種建築用地,1090114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1187615,7865,,0.0,0,,RPTNMLMKKHPFFAV17DA
台東市,土地,新園段541~570地號,97.0,,鄉村區,乙種建築用地,1081202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,184300,1900,,0.0,0,親友、員工或其他特殊關係間之交易。;買賣雙方無簽訂紙本契約,RPUNMLNKKHPFFAV37DA
海端鄉,土地,加拿段481~510地號,403.0,,山坡地保育區,農牧用地,1081223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100750,250,,0.0,0,,RPRNMLLKKHPFFCV07DA
鹿野鄉,土地,瑞里段421~450地號,62.07,,鄉村區,乙種建築用地,1090115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,6444,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLNKKHPFFCV07DA
關山鎮,土地,新福段421~450地號,287.88,,一般農業區,農牧用地,1090115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,868,,0.0,0,,RPPNMLRLKHPFFCV57DA
卑南鄉,土地,利家段5611~5640地號,1716.0,,特定農業區,農牧用地,1090120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,874,,0.0,0,親友、員工或其他特殊關係間之交易。;買賣雙方無簽訂紙本契約。,RPWNMLOKKHPFFAV67DA
卑南鄉,土地,龍過脈段751~780地號,1422.5,,山坡地保育區,農牧用地,1090114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1580000,1111,,0.0,0,,RPXNMLOKKHPFFAV67CA
台東市,房地(土地+建物),臺東縣臺東市豐里街574巷1~30號,112.96,,鄉村區,乙種建築用地,1081231,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0830308,150.53,5,2,3,有,無,5650000,37534,,0.0,0,,RPQNMLNKKHPFFAV86CA
台東市,房地(土地+建物),臺東縣臺東市更生北路82巷21弄1~30號,125.63,住,,,1081230,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,0950915,221.68,5,2,3,有,無,8700000,39246,,0.0,0,,RPSNMLMKKHPFFAV96CA
卑南鄉,房地(土地+建物),臺東縣卑南鄉利民路144巷1~30號,88.19,,鄉村區,乙種建築用地,1090102,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850910,155.09,4,2,3,有,無,4750000,30627,,0.0,0,,RPOOMLNKKHPFFAV76CA
台東市,土地,建華段841~870地號,1105.61,住,,,1081127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10800000,9768,,0.0,0,,RPPNMLOKKHPFFAV86CA
台東市,房地(土地+建物),臺東縣臺東市更生北路891巷1~30號,92.33,住,,,1081206,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0671224,93.92,3,2,2,有,無,2950000,31410,,0.0,0,,RPQNMLOKKHPFFAV96CA
台東市,房地(土地+建物),臺東縣臺東市更生路151巷1~30號,7.92,住,,,1090118,土地1建物1車位0,三層,五層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830302,26.24,0,0,0,無,無,1350000,51448,,0.0,0,,RPVNMLOKKHPFFAV47CA
台東市,土地,豐榮段541~570地號,94.98,住,,,1080905,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,63171,,0.0,0,,RPVNMLNKKHPFFAV37CA
台東市,土地,豐源段421~450地號,357.58,,特定農業區,農牧用地,1090205,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,1818,,0.0,0,受債權債務影響或債務抵償之交易。,RPTNMLRKKHPFFAV57CA
台東市,房地(土地+建物),臺東縣臺東市更生北路692巷61~90號,108.26,住,,,1071201,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080920,179.04,4,2,2,有,無,9100000,50827,,0.0,0,,RPQNMLSKKHPFFAV37CA
台東市,土地,台東段151~180地號,440.0,住,,,1090120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15546080,35332,,0.0,0,,RPRNMLSKKHPFFAV47CA
台東市,土地,台東段1~30地號,94.0,住,,,1090130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,25532,,0.0,0,,RPPNMLTKKHPFFAV37CA
台東市,房地(土地+建物),臺東縣臺東市更生路601~630號,454.0,住,,,1090102,土地3建物1車位0,全,一層,透天厝,住家用,見其他登記事項,,102.64,0,0,0,無,無,32059737,312351,,0.0,0,,RPQNMLPJLHPFFAV07CA
太麻里鄉,土地,北溪段31~60地號,24.32,商,,,1090204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,220000,9046,,0.0,0,,RPPNMLSKKHPFFDV57CA
太麻里鄉,土地,秀山段991~1020地號,1574.72,農,,,1081216,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2434500,1546,,0.0,0,,RPPNMLRLKHPFFDV57CA
太麻里鄉,房地(土地+建物),臺東縣卑南鄉龍泉路53巷1~30號,10.39,其他,,,1090121,土地2建物1車位0,四層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830930,41.61,1,1,1,有,無,850000,20428,,0.0,0,,RPQNMLTKKHPFFDV77CA
鹿野鄉,土地,瑞和段391~420地號,882.37,,一般農業區,甲種建築用地,1090118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,3173,,0.0,0,,RPPNMLOKKHPFFCV17DA
延平鄉,土地,紅葉段721~750地號,1945.0,其他,,,1081227,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,334,,0.0,0,,RPQNMLSKKHPFFCV67DA
成功鎮,土地,北都歷段31~60地號,1445.83,,風景區,農牧用地,1090109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1012081,700,,0.0,0,,RPRNMLPKKHPFFBV37DA
鹿野鄉,房地(土地+建物),臺東縣鹿野鄉福鹿路211~240號,1665.31,,山坡地保育區,農牧用地,1090116,土地1建物1車位0,一層,一層,農舍,農舍,見其他登記事項,0811006,200.0,1,1,1,有,無,6050000,,,0.0,0,,RPPNMLPKKHPFFCV17CA
海端鄉,土地,崁頂段271~300地號,17250.0,,山坡地保育區,農牧用地,1090116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,90,,0.0,0,,RPPNMLRKKHPFFCV37CA
成功鎮,土地,忠仁段541~570地號,170.19,其他,,,1090121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,14689,,0.0,0,含未辦保存建物。,RPPNMLPKKHPFFBV07CA
成功鎮,房地(土地+建物),臺東縣成功鎮豐田路61~90號,358.31,,鄉村區,乙種建築用地,1090113,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0890719,171.83,5,1,2,有,無,3500000,20369,,0.0,0,,RPPNMLRKKHPFFBV27CA
台東市,房地(土地+建物),臺東縣臺東市中興路三段579巷114弄1~30號,73.01,住,,,1090119,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0650301,47.6,2,2,1,有,無,1730000,36345,,0.0,0,,RPUNMLTKKHPFFAV87CA
台東市,房地(土地+建物),臺東縣臺東市正氣路91~120號,66.0,住,,,1081217,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0720502,240.32,3,2,2,有,無,10000000,41611,,0.0,0,,RPPNMLSKKHPFFAV27CA
台東市,房地(土地+建物),臺東縣臺東市博愛路31~60號,76.0,住,,,1090205,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0720607,158.76,6,1,2,有,無,6500000,40942,,0.0,0,,RPPNMLPKKHPFFAV96CA
台東市,房地(土地+建物),臺東縣臺東市大同路212巷1~30號,56.13,商,,,1081226,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0750117,190.95,5,2,4,有,無,8200000,42943,,0.0,0,,RPQNMLRKKHPFFAV27CA
