編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSQMLLKKHPFFAF18CA,46,98.49,住家用,鋼筋混凝土造,62年8月21日,四層,三層
RPVNMLMKKHPFFAF28CA,25,45.16,住家用,鋼筋混凝土造,83年11月10日,十六層,六層
RPVNMLMKKHPFFAF28CA,25,3.60,共有部份,鋼筋混凝土造,83年11月10日,十六層,
RPROMLNKKHPFFAF08CA,,82.80,住家用,鋼筋混凝土造,,五層,二層
RPSOMLNKKHPFFAF18CA,,72.67,見其他登記事項,鋼骨鋼筋混凝土造,107年12月13日,二十層,十一層
RPSOMLNKKHPFFAF18CA,,34.77,見其他登記事項,鋼骨鋼筋混凝土造,107年12月13日,二十層,
SPSOMLNKKHPFFAF28CA,,68.80,見其他登記事項,鋼骨鋼筋混凝土造,107年12月13日,二十層,十一層
SPSOMLNKKHPFFAF28CA,,33.40,見其他登記事項,鋼骨鋼筋混凝土造,107年12月13日,二十層,
RPSPMLNKKHPFFAF28CA,31,49.68,住家用,鋼筋混凝土造,77年8月8日,五層,五層
RPQRMLMKKHPFFAF18CA,45,88.84,住家用,鋼筋混凝土造,64年4月15日,四層,三層
RPUNMLNKKHPFFAF28CA,39,95.70,住家用,鋼筋混凝土造,69年8月4日,五層,三層 陽台
RPVNMLNKKHPFFAF38CA,46,89.36,住家用,鋼筋混凝土造,63年3月27日,四層,三層
RPPPMLOKKHPFFAF08CA,35,40.66,住家用,鋼筋混凝土造,73年12月28日,八層,五層
RPPPMLOKKHPFFAF08CA,35,4.58,共有部份,鋼筋混凝土造,73年12月28日,八層,
RPPPMLOKKHPFFAF08CA,35,1.22,見其他登記事項,鋼筋混凝土造,73年12月28日,八層,地下層
RPVQMLOKKHPFFAF78CA,,85.01,住家用,鋼筋混凝土造,,五層,五層
RPXQMLSKKHPFFAF76CA,21,28.71,住家用,鋼筋混凝土造,87年8月30日,二十二層,十七層
RPXQMLSKKHPFFAF76CA,21,2.94,共有部份,鋼筋混凝土造,87年8月30日,二十二層,
RPXQMLSKKHPFFAF76CA,21,5.67,見其他登記事項,鋼筋混凝土造,87年8月30日,二十二層,
RPWNMLPKKHPFFAF68CA,9,40.64,住家用,見其他登記事項,99年7月15日,四十三層,三十七層
RPWNMLPKKHPFFAF68CA,9,1.38,見其他登記事項,見其他登記事項,99年7月15日,四十三層,
RPWNMLPKKHPFFAF68CA,9,3.87,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPWNMLPKKHPFFAF68CA,9,2.20,見其他登記事項,見其他登記事項,99年7月15日,四十六層,
RPWNMLPKKHPFFAF68CA,9,9.34,見其他登記事項,見其他登記事項,99年7月15日,四十三層,
RPPRMLSKKHPFFAF68CA,25,23.31,住家用,鋼筋混凝土造,84年5月24日,十八層,五層
RPPRMLSKKHPFFAF68CA,25,5.45,共有部份,鋼筋混凝土造,84年5月24日,十八層,
RPPRMLSKKHPFFAF68CA,25,3.13,共有部份,鋼筋混凝土造,84年2月11日,十六層,
RPWNMLKLKHPFFAF28CA,,67.23,住家用,加強磚造,,四層,四層
RPRQMLKLKHPFFAF08CA,33,97.31,住家用,鋼筋混凝土造,76年1月16日,五層,五層
RPQNMLLLKHPFFAF77CA,47,86.65,住家用,鋼筋混凝土造,62年2月9日,四層,二層
RPPOMLMKKHPFFAF77CA,33,101.26,住家用,鋼筋混凝土造,76年3月17日,五層,五層
RPPOMLMKKHPFFAF77CA,33,7.42,共有部份,鋼筋混凝土造,76年3月17日,五層,
RPRNMLLLKHPFFAF87CA,,94.86,住家用,鋼筋混凝土造,,五層,五層
RPSPMLMKKHPFFAF18CA,,99.80,商業用,鋼筋混凝土造,,五層,一層 平台
RPRRMLLKKHPFFAF18CA,4,94.01,見其他登記事項,鋼筋混凝土造,105年2月5日,二十四層,二十層
RPRRMLLKKHPFFAF18CA,4,26.11,見其他登記事項,鋼筋混凝土造,105年2月5日,二十四層,
RPRRMLLKKHPFFAF18CA,4,40.33,見其他登記事項,鋼筋混凝土造,105年2月5日,二十四層,
RPWQMLMKKHPFFAF68CA,19,25.69,見其他登記事項,鋼骨鋼筋混凝土造,90年2月16日,二十三層,六層
RPWQMLMKKHPFFAF68CA,19,9.51,見其他登記事項,鋼骨鋼筋混凝土造,90年2月16日,二十三層,
RPPSMLLLKHPFFAF18CA,25,10.94,共有部份,鋼筋混凝土造,83年12月31日,十六層,
RPPSMLLLKHPFFAF18CA,25,33.55,住家用,鋼筋混凝土造,83年12月31日,十六層,十四層
RPQVMLQJLHPFFAF98CA,,33.06,見其他登記事項,鋼骨鋼筋混凝土造,108年5月9日,二十八層,
RPWPMLNJLHPFFAF68CA,,106.65,住家用,鋼筋混凝土造,,七層,二層
RPWPMLNJLHPFFAF68CA,,19.80,共有部份,鋼筋混凝土造,,七層,
RPUOMLPJLHPFFAF58CA,,11.58,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPUOMLPJLHPFFAF58CA,,66.35,見其他登記事項,見其他登記事項,108年11月20日,三十二層,十二層
RPUOMLPJLHPFFAF58CA,,2.21,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPUOMLPJLHPFFAF58CA,,21.20,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPPQMLLKKHPFFBF97CA,24,53.69,住家用,鋼筋混凝土造,84年12月20日,十三層,八層
RPPQMLLKKHPFFBF97CA,24,2.90,共有部分,鋼筋混凝土造,84年12月20日,十三層,
RPPQMLLKKHPFFBF97CA,24,15.91,共有部分,鋼筋混凝土造,84年12月20日,十三層,
RPPQMLLKKHPFFBF97CA,24,10.12,共有部分,鋼筋混凝土造,84年12月20日,十三層,
RPWOMLPJLHPFFAF78CA,,38.90,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPWOMLPJLHPFFAF78CA,,122.11,見其他登記事項,見其他登記事項,108年11月20日,三十二層,十一層
RPWOMLPJLHPFFAF78CA,,4.02,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPWOMLPJLHPFFAF78CA,,21.24,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPWOMLPJLHPFFAF78CA,,39.63,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPWOMLKKLHPFFAF38CA,7,8.75,見其他登記事項,鋼筋混凝土造,102年1月14日,十五層,
RPWOMLKKLHPFFAF38CA,7,116.09,住家用,鋼筋混凝土造,102年1月14日,十五層,十層
RPWOMLKKLHPFFAF38CA,7,44.55,見其他登記事項,鋼筋混凝土造,102年1月14日,十五層,
RPWOMLKKLHPFFAF38CA,7,25.40,見其他登記事項,鋼筋混凝土造,102年1月14日,十五層,
RPXOMLLKLHPFFAF58CA,,92.06,見其他登記事項,見其他登記事項,108年11月20日,三十二層,九層
RPXOMLLKLHPFFAF58CA,,29.37,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPXOMLLKLHPFFAF58CA,,3.05,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPXOMLLKLHPFFAF58CA,,79.27,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPXOMLLKLHPFFAF58CA,,16.04,見其他登記事項,見其他登記事項,108年11月20日,三十二層,
RPXNMLMKKHPFFBF58CA,23,107.73,住家用,鋼筋混凝土造,85年11月2日,九層,九層
RPXNMLMKKHPFFBF58CA,23,17.66,共有部分,鋼筋混凝土造,85年11月2日,九層,
RPXRMLLKKHPFFBF88CA,28,49.16,住家用,鋼筋混凝土造,80年10月9日,七層,七層
RPXRMLLKKHPFFBF88CA,28,14.70,共有部分,鋼筋混凝土造,80年10月9日,七層,
RPOOMLMKKHPFFBF77CA,23,80.23,住家用,鋼筋混凝土造,86年2月17日,八層,一層
RPOOMLMKKHPFFBF77CA,23,16.81,共有部分,鋼筋混凝土造,86年2月17日,八層,
RPUOMLMKKHPFFBF38CA,2,99.14,見其他登記事項,鋼筋混凝土造,106年10月2日,十七層,二層
RPUOMLMKKHPFFBF38CA,2,46.74,見其他登記事項,鋼筋混凝土造,106年10月2日,十七層,
RPUOMLMKKHPFFBF38CA,2,23.96,見其他登記事項,鋼筋混凝土造,106年10月2日,十七層,
RPROMLNKKHPFFBF18CA,25,78.63,住家用,鋼筋混凝土造,84年4月7日,八層,五層
RPROMLNKKHPFFBF18CA,25,2.22,共有部分,鋼筋混凝土造,84年4月7日,八層,
RPROMLNKKHPFFBF18CA,25,10.14,共有部分,鋼筋混凝土造,84年4月7日,九層,
RPXOMLRKKHPFFBF56CA,39,94.58,住家用,鋼筋混凝土造,69年12月5日,四層,陽台 三層
RPQOMLRKKHPFFBF48CA,34,79.60,住家用,鋼筋混凝土造,74年9月11日,五層,三層
RPOQMLPKKHPFFBF28CA,7,149.29,見其他登記事項,鋼筋混凝土造,101年10月3日,十七層,十四層
RPOQMLPKKHPFFBF28CA,7,63.57,見其他登記事項,鋼筋混凝土造,101年10月3日,十七層,
RPOQMLPKKHPFFBF28CA,7,.19,見其他登記事項,鋼筋混凝土造,101年10月3日,十七層,一層
RPOQMLPKKHPFFBF28CA,7,78.79,見其他登記事項,鋼筋混凝土造,101年10月3日,十七層,
RPPNMLSKKHPFFBF38CA,,67.97,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,十層
RPPNMLSKKHPFFBF38CA,,62.00,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,
RPQNMLSKKHPFFBF48CA,,94.69,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,十層
RPQNMLSKKHPFFBF48CA,,78.30,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,
RPRNMLSKKHPFFBF58CA,,44.18,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,十層
RPRNMLSKKHPFFBF58CA,,49.57,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,
RPSNMLMKKHPFFAF97CA,42,68.72,住家用,鋼筋混凝土造,67年3月20日,五層,五層 陽台
RPSQMLMKKHPFFAF28CA,,50.06,住家用,鋼筋混凝土造,,四層,二層 陽台
RPSNMLSKKHPFFBF68CA,,66.20,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,十層
RPSNMLSKKHPFFBF68CA,,63.41,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,
RPTNMLSKKHPFFBF78CA,,65.54,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,十層
RPTNMLSKKHPFFBF78CA,,60.74,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,
RPUNMLSKKHPFFBF88CA,,67.97,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,十一層
RPUNMLSKKHPFFBF88CA,,62.06,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,
RPVNMLSKKHPFFBF98CA,,94.05,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,十一層
RPVNMLSKKHPFFBF98CA,,78.03,見其他登記事項,鋼筋混凝土造,108年8月7日,十五層,
