編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVOMLOKKHPFFAD38CA,1,70.38,見其他登記事項,見其他登記事項,108年1月21日,七層,七層
RPVOMLOKKHPFFAD38CA,1,42.59,見其他登記事項,見其他登記事項,108年1月21日,七層,
RPXNMLLKKHPFFAD18CA,25,159.99,住家用,鋼筋混凝土造,83年7月9日,三層,一層 二層 三層 屋頂突出物 騎樓
RPPOMLPKKHPFFAD87CA,1,205.03,見其他登記事項,見其他登記事項,108年4月22日,十四層,十四層
RPPOMLPKKHPFFAD87CA,1,138.14,見其他登記事項,見其他登記事項,108年4月22日,十四層,
RPPOMLPKKHPFFAD87CA,1,29.49,見其他登記事項,見其他登記事項,108年4月22日,十四層,
RPTPMLNKKHPFFAD18CA,1,49.66,見其他登記事項,見其他登記事項,108年1月21日,七層,七層
RPTPMLNKKHPFFAD18CA,1,26.26,見其他登記事項,見其他登記事項,108年1月21日,七層,
RPPNMLNKKHPFFAD57CA,25,32.66,共有部分,鋼筋混凝土造,84年5月30日,二十四層,
RPUOMLPKKHPFFAD38CA,,205.03,見其他登記事項,見其他登記事項,108年4月22日,十四層,十層
RPPNMLNKKHPFFAD57CA,25,.04,商業用,鋼筋混凝土造,84年5月30日,二十四層,一層
RPUOMLPKKHPFFAD38CA,,138.14,見其他登記事項,見其他登記事項,108年4月22日,十四層,
RPPNMLNKKHPFFAD57CA,25,27.51,共有部分,鋼筋混凝土造,84年5月30日,二十四層,
RPUOMLPKKHPFFAD38CA,,29.49,見其他登記事項,見其他登記事項,108年4月22日,十四層,
RPPNMLNKKHPFFAD57CA,25,116.17,住家用,鋼筋混凝土造,84年5月30日,二十四層,十五層
RPXOMLOKKHPFFAD58CA,22,83.60,見其他登記事項,鋼筋混凝土造,87年4月20日,十四層,十四層
RPXOMLOKKHPFFAD58CA,22,11.45,共有部分,鋼筋混凝土造,87年4月20日,十四層,
RPXOMLOKKHPFFAD58CA,22,11.11,共有部分,鋼筋混凝土造,87年4月20日,十四層,
RPUNMLNKKHPFFAD08CA,16,239.06,住家用,見其他登記事項,93年5月17日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLKLKHPFFAD18CA,35,88.31,住家用,鋼筋混凝土造,73年9月3日,四層,二層
RPXNMLKLKHPFFAD18CA,35,18.45,共有部分,鋼筋混凝土造,73年9月3日,四層,
RPOPMLKLKHPFFAD47CA,25,41.13,住家用,鋼筋混凝土造,83年12月22日,二十一層,十八層
RPOPMLKLKHPFFAD47CA,25,7.30,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPOPMLKLKHPFFAD47CA,25,4.72,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPWOMLOLKHPFFAD58CA,20,99.76,住家用,鋼筋混凝土造,88年12月7日,八層,四層
RPWOMLOLKHPFFAD58CA,20,10.17,共有部分,鋼筋混凝土造,88年12月7日,八層,
RPWOMLOLKHPFFAD58CA,20,17.64,共有部分,鋼筋混凝土造,88年12月7日,八層,
RPWOMLOLKHPFFAD58CA,20,33.87,共有部分,鋼筋混凝土造,88年12月7日,八層,
RPTNMLOJLHPFFAD08CA,,176.00,見其他登記事項,見其他登記事項,108年7月26日,二十四層,十七層
RPTNMLOJLHPFFAD08CA,,144.81,見其他登記事項,見其他登記事項,108年7月26日,二十四層,
RPQNMLOJLHPFFAD77CA,,142.95,見其他登記事項,見其他登記事項,108年7月26日,二十四層,二十四層
RPQNMLOJLHPFFAD77CA,,100.64,見其他登記事項,見其他登記事項,108年7月26日,二十四層,
RPUNMLOJLHPFFAD18CA,2,201.08,見其他登記事項,見其他登記事項,106年10月11日,二十六層,二十層
RPUNMLOJLHPFFAD18CA,2,146.16,見其他登記事項,見其他登記事項,106年10月11日,二十六層,
RPPPMLOLKHPFFAD97CA,29,36.71,住家用,鋼筋混凝土造,79年9月17日,六層,六層
RPPPMLOLKHPFFAD97CA,29,10.34,共有部分,鋼筋混凝土造,79年9月17日,六層,
RPOOMLPKKHPFFBD87CA,,185.89,住家用,鋼筋混凝土造,108年9月27日,三層,一層 二層 三層 屋頂突出物
RPSOMLPKKHPFFBD28CA,,185.89,住家用,鋼筋混凝土造,108年9月27日,三層,一層 二層 三層 屋頂突出物
RPSOMLTKKHPFFBD68CA,,185.89,住家用,鋼筋混凝土造,108年9月27日,三層,一層 二層 三層 屋頂突出物
RPTOMLTKKHPFFBD78CA,,185.89,住家用,鋼筋混凝土造,108年9月27日,三層,一層 二層 三層 屋頂突出物
RPUOMLTKKHPFFBD88CA,,185.89,住家用,鋼筋混凝土造,108年9月27日,三層,一層 二層 三層 屋頂突出物
RPPNMLKLKHPFFBD47CA,,189.16,住家用,鋼筋混凝土造,108年9月27日,三層,一層 二層 三層 屋頂突出物
RPOPMLRLKHPFFBD28CA,25,171.47,住家用,鋼筋混凝土造,84年5月16日,四層,一層 二層 三層 四層
RPSNMLQJLHPFFBD28CA,,357.98,見其他登記事項,鋼筋混凝土造,108年11月18日,五層,一層 二層 三層 四層 五層
RPSNMLQJLHPFFBD28CA,,.07,見其他登記事項,鋼筋混凝土造,108年11月18日,一層,
RPQNMLKLKHPFFBD57CA,,185.89,住家用,鋼筋混凝土造,108年9月27日,三層,一層 二層 三層 屋頂突出物
RPWNMLQJLHPFFBD68CA,5,168.94,見其他登記事項,鋼筋混凝土造,103年11月27日,四層,一層 二層 三層 四層
RPWNMLQJLHPFFBD68CA,5,.12,見其他登記事項,鋼筋混凝土造,103年11月27日,一層,
RPQNMLRKKHPFFCD28CA,34,47.27,住家用,鋼筋混凝土造,74年7月13日,五層,五層 走廊
RPQNMLRKKHPFFCD28CA,34,6.77,共有部分,鋼筋混凝土造,74年7月13日,五層,
RPPPMLMKKHPFFCD87CA,24,.04,見其他登記事項,鋼筋混凝土造,84年8月10日,九層,一層
RPPPMLMKKHPFFCD87CA,24,10.46,共有部分,鋼筋混凝土造,84年8月10日,九層,
RPPPMLMKKHPFFCD87CA,24,92.08,商業用,鋼筋混凝土造,84年8月10日,九層,一層
RPPPMLMKKHPFFCD87CA,24,3.41,共有部分,鋼筋混凝土造,84年8月10日,九層,
RPPPMLMKKHPFFCD87CA,24,20.03,共有部分,鋼筋混凝土造,84年8月10日,九層,
RPQNMLSKKHPFFCD38CA,48,134.79,住商用,加強磚造,60年11月4日,二層,一層 二層 騎樓
RPTOMLOKKHPFFCD38CA,26,70.63,共有部分,鋼筋混凝土造,83年4月18日,十二層,
RPTOMLOKKHPFFCD38CA,26,100.69,住家用,鋼筋混凝土造,83年4月18日,十二層,八層
RPPOMLRKKHPFFCD28CA,26,52.63,住家用,鋼筋混凝土造,83年5月21日,十三層,八層
RPPOMLRKKHPFFCD28CA,26,8.20,共有部分,鋼筋混凝土造,83年5月21日,十三層,
RPPOMLRKKHPFFCD28CA,26,3.78,共有部分,鋼筋混凝土造,83年5月21日,十三層,
RPWOMLSKKHPFFCD09CA,21,86.83,住家用,鋼筋混凝土造,87年12月18日,十四層,九層
RPWOMLSKKHPFFCD09CA,21,1.85,共有部分,鋼筋混凝土造,87年12月18日,十四層,
RPWOMLSKKHPFFCD09CA,21,9.40,共有部分,鋼筋混凝土造,87年12月18日,十四層,
RPWOMLSKKHPFFCD09CA,21,18.62,共有部分,鋼筋混凝土造,87年12月18日,十四層,
