編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLLKKHPFFDE58CC,18,50.03,住商用,鋼筋混凝土造,91年1月4日,四層,
RPOOMLLKKHPFFEE08CC,24,107.74,住家用,鋼筋混凝土造,85年7月12日,十四層,
RPOOMLLKKHPFFEE08CC,24,42.70,見使用執照,鋼筋混凝土造,85年7月12日,十四層,
RPUNMLLKKHPFFBE28CC,36,102.89,,鋼筋混凝土造,72年10月29日,五層,
RPSOMLLKKHPFFBE18CC,23,27.93,住家用,鋼筋混凝土造,86年1月4日,十四層,
RPSOMLLKKHPFFBE18CC,23,42.11,住家用,鋼筋混凝土造,86年1月4日,十四層,
RPSOMLLKKHPFFBE18CC,23,15.23,見使用執照,鋼筋混凝土造,86年1月4日,十四層,
RPSOMLLKKHPFFBE18CC,23,21.76,見使用執照,鋼筋混凝土造,86年1月4日,十四層,
RPOOMLLKKHPFFAE67CC,30,115.67,商業用,鋼筋混凝土造,79年2月16日,十二層,
RPSNMLLKKHPFFAE97CC,25,171.11,住商用,鋼筋混凝土造,83年8月25日,十三層,
RPQOMLLKKHPFFAE87CC,30,115.67,商業用,鋼筋混凝土造,79年2月16日,十二層,
RPPNMLLKKHPFFAE67CC,37,33.76,,鋼筋混凝土造,71年12月10日,十二層,
RPROMLLKKHPFFDE28CC,33,138.40,,鋼筋混凝土造,76年5月8日,三層,
RPSOMLLKKHPFFEE48CC,30,217.63,住商用,鋼筋混凝土造,79年4月17日,十三層,
RPSOMLLKKHPFFEE48CC,30,36.91,見使用執照,鋼筋混凝土造,79年4月17日,十三層,
RPQNMLLKKHPFFGE38CC,,153.89,見其他登記事項,見其他登記事項,108年8月27日,十五層,
RPPPMLLKKHPFFEE28CC,1,224.01,見其它登記事項,見其它登記事項,108年5月28日,四層,
RPTNMLLKKHPFFGE68CC,,115.26,見其他登記事項,見其他登記事項,108年8月27日,十五層,
RPQNMLLKKHPFFFE28CC,28,143.34,住商用,鋼筋混凝土造,80年5月23日,三層,
RPRNMLLKKHPFFLE98CC,9,351.02,見其他登記事項,見其他登記事項,100年4月15日,一層,
RPQNMLMKKHPFFFE38CC,1,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPTNMLMKKHPFFFE68CC,1,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPVNMLMKKHPFFEE78CC,45,86.10,,加強磚造,63年9月2日,二層,
RPQOMLMKKHPFFIE78CC,2,789.25,見其他登記事項,見其他登記事項,107年5月23日,一層,
RPQOMLMKKHPFFIE78CC,2,23.86,見其他登記事項,見其他登記事項,107年5月23日,一層,
RPSOMLMKKHPFFGE78CC,47,83.76,住家用,加強磚造,61年12月5日,二層,
RPPOMLMKKHPFFFE38CC,6,274.42,見其他登記事項,鋼筋混凝土造,102年10月28日,四層,
RPPOMLMKKHPFFFE38CC,6,35.70,見其他登記事項,鋼筋混凝土造,102年10月28日,三層,
RPPOMLMKKHPFFFE38CC,6,60.68,見其他登記事項,鋼筋混凝土造,102年10月28日,一層,
RPWNMLMKKHPFFIE66CC,39,269.32,工業用,加強磚造,69年12月29日,二層,
RPPOMLMKKHPFFEE28CC,6,56.25,住家用,鋼筋混凝土造,103年3月27日,十五層,
RPPOMLMKKHPFFEE28CC,6,29.12,見其它登記事項,鋼筋混凝土造,103年3月27日,十五層,
RPSOMLMKKHPFFEE58CC,25,110.39,住家用,鋼筋混凝土造,84年8月10日,五層,
RPSOMLMKKHPFFEE58CC,25,44.61,見使用執照,鋼筋混凝土造,84年8月10日,五層,
RPWOMLMKKHPFFEE98CC,5,61.29,見其它登記事項,見其它登記事項,104年2月16日,二十三層,
RPWOMLMKKHPFFEE98CC,5,4.56,見其它登記事項,見其它登記事項,104年2月16日,二十三層,
RPWOMLMKKHPFFEE98CC,5,5.51,見其它登記事項,見其它登記事項,104年2月16日,二十三層,
RPWOMLMKKHPFFEE98CC,5,15.83,見其它登記事項,見其它登記事項,104年2月16日,二十三層,
RPUOMLMKKHPFFEE78CC,29,239.93,住商用,鋼筋混凝土造,79年11月29日,十四層,
RPPNMLMKKHPFFDE08CC,56,193.11,住家用,加強磚造,52年12月25日,三層,
RPSNMLMKKHPFFDE38CC,52,153.71,住商用,加強磚造,56年9月21日,三層,
RPPNMLMKKHPFFCE97CC,18,377.79,住商用,鋼筋混凝土造,91年6月19日,十四層,
RPQOMLNKKHPFFBE18CC,23,130.44,住商用,鋼筋混凝土造,86年4月21日,三十五層,
