編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWSMLNKKHPFFAO27CA,6,56.99,見其他登記事項,鋼筋混凝土造,102年12月20日,十一層,七層
RPWSMLNKKHPFFAO27CA,6,46.28,共有部分,鋼筋混凝土造,102年12月20日,十一層,
RPWSMLNKKHPFFAO27CA,6,8.46,共有部分,鋼筋混凝土造,102年12月20日,十一層,
RPTNMLOKKHPFFAO56CA,40,113.45,住家用,鋼筋混凝土造,69年5月15日,五層,三層
RPTNMLOKKHPFFAO56CA,,14.66,共有部分,鋼筋混凝土造,,五層,
RPQQMLMKKHPFFAO98CA,13,69.77,見其他登記事項,鋼骨鋼筋混凝土造,96年7月3日,二十八層,二十三層
RPQQMLMKKHPFFAO98CA,13,8.42,見其他登記事項,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPQQMLMKKHPFFAO98CA,13,17.07,見其他登記事項,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPQQMLMKKHPFFAO98CA,13,.29,見其他登記事項,鋼骨鋼筋混凝土造,96年7月3日,二十八層,
RPTPMLOKKHPFFAO76CA,,163.50,住家用,加強磚造,,二層,一層 二層 騎樓
RPPSMLNKKHPFFAO56CA,9,67.48,見其他登記事項,鋼筋混凝土造,99年8月24日,十四層,十一層
RPPSMLNKKHPFFAO56CA,9,17.90,共有部分,鋼筋混凝土造,99年8月24日,十四層,
RPPSMLNKKHPFFAO56CA,9,11.22,共有部分,鋼筋混凝土造,99年8月24日,十四層,
RPPSMLNKKHPFFAO56CA,9,.07,見其他登記事項,鋼筋混凝土造,99年8月24日,十二層,一層
RPPSMLNKKHPFFAO56CA,9,31.03,共有部分,鋼筋混凝土造,99年8月24日,十四層,
RPWPMLOKKHPFFAO07CA,48,81.96,住家用,加強磚造,60年7月9日,二層,一層 二層
RPWRMLNKKHPFFAO17CA,25,5.51,見其他登記事項,鋼筋混凝土造,84年3月7日,一層,一層 地下層
RPWRMLNKKHPFFAO17CA,,93.51,住家用,鋼筋混凝土造,,十一層,八層
RPWRMLNKKHPFFAO17CA,,9.36,共有部分,鋼筋混凝土造,,十一層,
RPWRMLNKKHPFFAO17CA,,25.55,共有部分,鋼筋混凝土造,,十層,
RPQPMLPKKHPFFAO56CA,11,25.46,見其他登記事項,鋼筋混凝土造,97年11月8日,十一層,三層
RPQPMLPKKHPFFAO56CA,11,4.29,見其他登記事項,鋼筋混凝土造,97年11月8日,十一層,
RPQPMLPKKHPFFAO56CA,11,7.27,見其他登記事項,鋼筋混凝土造,97年11月8日,十一層,
