編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLPKKHPFFBK98CA,1,95.50,住家用,鋼筋混凝土造,107年8月8日,五層,二層
RPTNMLPKKHPFFBK98CA,1,34.13,見其他登記事項,鋼筋混凝土造,107年8月8日,五層,
RPQNMLLKKHPFFDK48CA,,84.89,住家用,鋼筋混凝土造,108年9月9日,五層,二層
RPQNMLLKKHPFFDK48CA,,34.99,共有部分,鋼筋混凝土造,108年9月9日,五層,
RPRNMLLKKHPFFDK58CA,,90.58,住家用,鋼筋混凝土造,108年9月9日,五層,二層
RPRNMLLKKHPFFDK58CA,,35.92,共有部分,鋼筋混凝土造,108年9月9日,五層,
RPPNMLTKKHPFFBK98CA,5,95.02,住家用,鋼筋混凝土造,104年6月22日,五層,五層
RPPNMLTKKHPFFBK98CA,5,36.88,見其他登記事項,鋼筋混凝土造,104年6月22日,五層,
RPSNMLMKKHPFFDK78CA,14,221.30,見其他登記事項,鋼筋混凝土造,94年10月14日,五層,一層 二層 三層 四層 五層
RPWNMLMKKHPFFDK56CA,6,187.68,見其他登記事項,鋼筋混凝土造,102年10月7日,七層,一層 二層 三層
RPPNMLMKKHPFFFK68CA,1,194.79,住家用,鋼筋混凝土造,107年12月25日,三層,一層 二層 三層 見其他登記事項
RPTNMLNKKHPFFFK56CA,14,189.56,見其他登記事項,見其他登記事項,95年5月17日,三層,一層 二層 三層 屋頂突出物 地下層
RPSNMLNKKHPFFFK09CA,3,59.51,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,一層
RPSNMLNKKHPFFFK09CA,3,10.46,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSNMLNKKHPFFFK09CA,3,42.26,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSNMLNKKHPFFFK09CA,3,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
