編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPXNMLMJKIPFFAB18DA,坡道機械,0,,地下二樓
RPXPMLQLJIPFFAB88DA,坡道平面,0,,地下一樓
RPVPMLNJKIPFFAB28DA,坡道平面,0,,地下一樓
RPVPMLNJKIPFFAB28DA,坡道平面,0,,地下一樓
RPUOMLSJKIPFFAB58DA,升降機械,0,,地下三樓
RPPNMLKMJIPFFAB37DA,坡道平面,0,,地下四樓
RPVPMLMKJIPFFBB28DA,坡道平面,0,22.49,
RPRQMLPKJIPFFBB28DA,坡道平面,1500000,32.06,
RPQRNLNKJIPFFBB18DA,坡道平面,0,,
RPRNMLOLJIPFFBB97DA,坡道機械,0,12.38,
RPTPNLQLJIPFFBB68DA,坡道平面,0,31.36,
RPSONLRLIIPFFBB48DA,坡道機械,0,13.32,地下三樓
RPUNMLTJKIPFFBB68DA,坡道平面,0,,
RPUOMLMLIIPFFCB18DA,坡道平面,0,12.93,地下一樓
RPUOMLMLIIPFFCB18DA,坡道平面,0,12.93,地下一樓
RPUPMLMKIIPFFCB18DA,坡道平面,0,29.57,地下二樓
RPPOMLTKJIPFFCB38DA,坡道機械,0,14.87,地下二樓
RPVOMLKKJIPFFCB08DA,坡道平面,0,16.63,地下二樓
RPSOMLNJKIPFFCB08DA,坡道平面,0,,地下二樓
RPXVMLQLJIPFFCB07DA,坡道平面,0,,地下四樓
RPXVMLQLJIPFFCB07DA,坡道平面,0,,地下四樓
RPWNMLNJKIPFFCB38DA,坡道平面,0,,地下三樓
RPWPMLRJKIPFFCB98DA,坡道平面,0,37.27,地下二樓
RPWRMLRJKIPFFCB56DA,坡道平面,0,34.12,地下三樓
RPOSMLRJKIPFFCB48DA,坡道平面,0,34.12,地下一樓
RPSSMLRJKIPFFCB88DA,坡道平面,0,18.98,地下一樓
RPQUMLRJKIPFFCB88DA,坡道平面,0,34.12,地下三樓
RPPUMLRJKIPFFCB78DA,坡道平面,0,34.12,地下三樓
RPWTMLRJKIPFFCB76DA,坡道平面,0,34.12,地下二樓
RPXTMLRJKIPFFCB86DA,坡道平面,0,34.12,地下三樓
RPXTMLRJKIPFFCB86DA,坡道平面,0,34.12,地下三樓
RPTTMLRJKIPFFCB09DA,坡道機械,900000,12.36,地下二樓
RPUUMLRJKIPFFCB66DA,坡道平面,0,26.82,地下五樓含以下
RPOUMLRJKIPFFCB68DA,坡道平面,0,34.12,地下三樓
RPOUMLRJKIPFFCB68DA,坡道平面,0,34.12,地下三樓
RPPNMLSJKIPFFCB18DA,坡道平面,0,28.40,地下一樓
RPQTMLRJKIPFFCB78DA,坡道機械,900000,12.36,地下二樓
RPQNMLSJKIPFFCB28DA,坡道平面,0,14.48,地下一樓
RPPQMLSJKIPFFCB48DA,坡道機械,0,,地下二樓
RPQQMLSJKIPFFCB58DA,坡道平面,0,33.21,地下三樓
RPUQMLSJKIPFFCB98DA,坡道平面,0,34.85,地下四樓
RPRVMLOJKIPFFCB78DA,坡道平面,0,29.57,地下一樓
RPWOMLSJKIPFFCB98DA,坡道平面,0,,地下三樓
RPWOMLSJKIPFFCB98DA,坡道平面,0,,地下三樓
RPUOMLSJKIPFFCB78DA,坡道平面,0,23.21,地下二樓
RPUNMLSJKIPFFCB68DA,坡道機械,0,,地下二樓
RPROMLLJKIPFFDB87DA,坡道機械,0,18.39,地下三樓
RPWOMLTJKIPFFCB09DA,坡道平面,0,,地下二樓
RPRQMLQLRHPFFFB96DA,坡道平面,1000000,31.52,地下二樓
RPPNMLTJKIPFFCB28DA,坡道平面,900000,,地下二樓
RPPPMLLJKIPFFFB97DA,坡道平面,0,,地下一樓
RPTUMLQLJIPFFCB56DA,坡道平面,0,,地下三樓
RPTUMLQLJIPFFCB56DA,坡道機械,0,,地下五樓含以下
RPSPMLQLJIPFFFB88DA,坡道平面,0,,地下一樓
RPUOMLRJKIPFFFB98DA,坡道平面,0,38.64,地下三樓
RPROMLPLJIPFFFB58DA,坡道平面,940000,31.69,地下一樓
RPQOMLPLJIPFFFB48DA,坡道平面,940000,31.69,地下一樓
RPPNMLTJKIPFFDB38DA,一樓平面,0,,一樓
RPVNMLKKKIPFFFB38DA,坡道平面,820000,32.57,地下三樓
RPTNMLKKKIPFFFB18DA,坡道平面,880000,33.81,地下二樓
RPUNMLKKKIPFFFB28DA,坡道平面,820000,32.57,地下三樓
RPSNMLKKKIPFFFB08DA,坡道平面,880000,32.57,地下二樓
RPRNMLKKKIPFFFB97DA,坡道平面,820000,32.57,地下三樓
RPQPMLLJKIPFFIB38DA,坡道平面,0,28.97,地下一樓
RPQQMLLJKIPFFIB48DA,坡道平面,0,28.97,地下一樓
RPTNMLSJKIPFFHB09DA,坡道機械,0,,地下一樓
RPWQMLLJKIPFFIB09DA,坡道平面,0,28.95,一樓
RPORMLLJKIPFFIB38DA,坡道平面,0,28.95,地下一樓
RPWRMLLJKIPFFIB56DA,坡道平面,0,28.95,地下一樓
RPTRMLLJKIPFFIB88DA,坡道平面,0,28.95,一樓
RPVRMLLJKIPFFIB09DA,坡道平面,0,28.95,地下一樓
RPPRMLMJKIPFFIB58DA,坡道平面,0,26.36,地下一樓
RPVQMLNJKIPFFIB56DA,坡道機械,0,13.53,地下二樓
RPUQMLNJKIPFFIB09DA,坡道平面,0,,地下一樓
RPRRMLOJKIPFFIB98DA,坡道平面,0,28.95,地下一樓
RPPQMLOJKIPFFIB68DA,坡道平面,0,28.95,一樓
RPQQMLOJKIPFFIB78DA,坡道平面,0,28.95,一樓
RPRRMLRJKIPFFIB66DA,坡道平面,0,28.95,一樓
RPUNMLSJKIPFFIB66DA,坡道平面,0,44.93,地下三樓
RPVNMLSJKIPFFIB76DA,坡道平面,0,36.04,地下三樓
RPUSMLLJKIPFFIB09DA,坡道平面,0,28.95,地下一樓
RPPSMLLJKIPFFIB58DA,坡道平面,0,28.95,地下一樓
RPXSMLLJKIPFFIB76DA,坡道平面,0,28.95,地下一樓
RPOSMLLJKIPFFIB48DA,坡道平面,0,28.95,地下一樓
RPRSMLLJKIPFFIB78DA,坡道平面,0,28.95,地下一樓
RPXRMLTJKIPFFBB86EA,坡道平面,0,,
RPOOMLSKJIPFFJB88DA,坡道機械,0,,地下一樓
RPTNMLTJKIPFFCB78EA,坡道平面,0,34.09,地下四樓
RPSPMLSJKIPFFCB78EA,坡道平面,1000000,,地下一樓
RPXNMLTJKIPFFCB56EA,坡道平面,0,,地下二樓
RPWNMLSJKIPFFAB78EA,坡道平面,0,13.80,地下三樓
RPPQMLKKKIPFFCB87EA,坡道平面,0,,地下二樓
RPQOMLRJKIPFFCB38EA,坡道平面,0,40.37,地下二樓
RPQOMLRJKIPFFCB38EA,坡道平面,0,40.37,地下二樓
RPUPMLKKKIPFFBB18EA,升降機械,700000,,
RPVRMLRLJIPFFCB66EA,坡道平面,1250000,28.45,地下五樓含以下
RPVRMLRLJIPFFCB66EA,坡道平面,2300000,33.08,地下一樓
RPVRMLRLJIPFFCB66EA,坡道平面,1350000,33.08,地下五樓含以下
RPOQMLTJKIPFFIB56EA,坡道平面,0,,地下二樓
RPOQMLTJKIPFFIB56EA,坡道平面,0,,地下二樓
RPUQMLTJKIPFFIB17EA,一樓平面,0,,一樓
RPQOMLTJKIPFFCB58EA,坡道平面,0,,地下一樓
RPQOMLTJKIPFFCB58EA,坡道平面,0,,地下一樓
RPQSMLTJKIPFFCB98EA,坡道平面,1000000,,地下一樓
RPRQMLKMJIPFFCB18EA,坡道平面,1600000,28.45,地下一樓
RPRQMLKMJIPFFCB18EA,坡道平面,1200000,33.08,地下五樓含以下
RPRQMLKMJIPFFCB18EA,坡道平面,1200000,33.08,地下五樓含以下
RPRQMLSJKIPFFJB76DA,坡道平面,1250000,29.53,地下二樓
RPQQMLSJKIPFFJB66DA,坡道平面,1250000,29.53,地下二樓
RPSQMLSJKIPFFJB86DA,坡道平面,1200000,29.53,地下三樓
RPUNMLRKJIPFFJB66DA,坡道平面,0,34.65,地下三樓
RPPPMLTJKIPFFIB09DA,坡道平面,0,29.79,地下二樓
RPORMLTJKIPFFIB56DA,坡道平面,0,30.51,地下二樓
RPUNMLPLJIPFFJB56DA,坡道平面,0,,地下二樓
