編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLNKNHPFFAW37CA,4,31.14,見其他登記事項,鋼筋混凝土造,104年11月25日,三層,二層
RPRNMLNKNHPFFAW37CA,4,4.14,見其他登記事項,鋼筋混凝土造,104年11月25日,三層,
RPTNMLSKNHPFFAW08CA,7,73.81,見其他登記事項,鋼筋混凝土造,102年5月19日,五層,三層
RPTNMLSKNHPFFAW08CA,7,13.07,見其他登記事項,鋼筋混凝土造,102年5月19日,五層,
RPPNMLSKNHPFFAW67CA,4,85.05,見其他登記事項,鋼筋混凝土造,104年10月30日,三層,一層
RPPNMLSKNHPFFAW67CA,4,6.13,見其他登記事項,鋼筋混凝土造,104年10月30日,三層,
RPPNMLOKNHPFFAW27CA,5,403.38,農舍,鋼筋混凝土造,103年11月17日,三層,一層 二層 三層
RPSNMLOKNHPFFAW57CA,2,209.19,見其他登記事項,鋼筋混凝土造,107年6月27日,三層,一層 二層 三層 屋頂突出物
RPSNMLOKNHPFFAW57CA,2,87.32,見其他登記事項,鋼筋混凝土造,107年6月27日,三層,
RPRNMLLLNHPFFAW27CA,11,141.75,見其他登記事項,鋼筋混凝土造,98年10月19日,三層,一層 二層 三層
RPTNMLPLNHPFFAW87CA,64,89.58,住家用,見其他登記事項,45年7月1日,一層,一層
RPQNMLPLNHPFFAW57CA,52,81.65,住家用,見其他登記事項,57年7月1日,一層,一層
RPPNMLPLNHPFFAW47CA,49,107.97,住商用,鋼筋混凝土造,59年12月15日,三層,一層 二層 三層
RPSNMLPLNHPFFAW77CA,1,88.44,見其他登記事項,鋼筋混凝土造,108年10月2日,四層,三層
RPSNMLPLNHPFFAW77CA,1,23.41,見其他登記事項,鋼筋混凝土造,108年10月2日,四層,
RPXNMLPKNHPFFAW18CA,6,22.80,見其他登記事項,鋼筋混凝土造,102年11月20日,三層,一層
RPXNMLPKNHPFFAW18CA,6,3.80,見其他登記事項,鋼筋混凝土造,102年11月20日,三層,
RPXNMLPKNHPFFAW18CA,6,5.03,見其他登記事項,鋼筋混凝土造,102年11月20日,三層,
RPRNMLQLNHPFFAW77CA,5,169.41,見其他登記事項,鋼筋混凝土造,104年4月1日,三層,一層 二層 三層
RPTNMLPJOHPFFAW77CA,5,55.80,見其他登記事項,鋼筋混凝土造,104年2月16日,三層,一層
RPTNMLPJOHPFFAW77CA,5,4.35,見其他登記事項,鋼筋混凝土造,104年2月16日,三層,
RPRNMLTKNHPFFAW97CA,4,64.59,見其他登記事項,鋼筋混凝土造,105年6月17日,七層,四層
RPRNMLTKNHPFFAW97CA,4,25.40,見其他登記事項,鋼筋混凝土造,105年6月17日,七層,
RPRNMLNJOHPFFAW37CA,,144.03,見其他登記事項,鋼筋混凝土造,109年2月24日,七層,四層
RPRNMLNJOHPFFAW37CA,,65.14,見其他登記事項,鋼筋混凝土造,109年2月24日,七層,
RPQNMLNJOHPFFAW27CA,5,144.34,住家用,鋼筋混凝土造,104年8月4日,三層,一層 二層 三層
RPQNMLTLNHPFFAW97CA,8,218.01,農舍,鋼筋混凝土造,101年8月9日,二層,一層 二層 屋頂突出物
RPPNMLSKOHPFFAW77CA,3,79.28,見其他登記事項,鋼筋混凝土造,106年3月6日,三層,一層
RPPNMLSKOHPFFAW77CA,3,6.96,見其他登記事項,鋼筋混凝土造,106年3月6日,三層,
RPQNMLTLOHPFFAW08CA,2,69.56,見其他登記事項,鋼筋混凝土造,107年11月6日,七層,四層
RPQNMLTLOHPFFAW08CA,2,28.69,見其他登記事項,鋼筋混凝土造,107年11月6日,七層,
RPSNMLPJOHPFFAW67CA,2,95.37,見其他登記事項,鋼筋混凝土造,107年9月19日,三層,二層
RPSNMLPJOHPFFAW67CA,2,19.48,見其他登記事項,鋼筋混凝土造,107年9月19日,三層,
RPQNMLTJOHPFFAW87CA,2,41.79,見其他登記事項,鋼筋混凝土造,107年3月30日,三層,
RPQNMLTJOHPFFAW87CA,2,5.52,見其他登記事項,鋼筋混凝土造,107年3月30日,三層,
RPROMLKKOHPFFAW27CA,,144.03,見其他登記事項,鋼筋混凝土造,109年2月24日,七層,五層
RPROMLKKOHPFFAW27CA,,65.14,見其他登記事項,鋼筋混凝土造,109年2月24日,七層,
RPTNMLKKOHPFFAW47DA,9,164.23,住家用,鋼筋混凝土造,100年11月15日,三層,一層 二層 三層
RPRNMLPKOHPFFAW67CA,53,200.18,見其他登記事項,鋼筋混凝土造,56年1月1日,三層,一層 二層 三層 騎樓
RPPNMLSLNHPFFAW77CA,3,90.82,見其他登記事項,鋼筋混凝土造,106年11月1日,三層,三層
RPPNMLSLNHPFFAW77CA,3,55.73,見其他登記事項,鋼筋混凝土造,106年11月1日,三層,
RPUNMLOLOHPFFAW97CA,4,119.03,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,九層
RPUNMLOLOHPFFAW97CA,4,77.32,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,
RPPNMLRLNHPFFAW67CA,3,81.19,見其他登記事項,鋼筋混凝土造,106年4月10日,三層,二層
RPPNMLRLNHPFFAW67CA,3,12.41,見其他登記事項,鋼筋混凝土造,106年4月10日,三層,
RPRNMLMLOHPFFAW47CA,108,84.73,住家用,見其他登記事項,1年1月1日,一層,一層
RPSOMLNLOHPFFAW77CA,4,95.22,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,七層
RPSOMLNLOHPFFAW77CA,4,69.05,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,
RPSNMLSKOHPFFAW18DA,1,53.87,見其他登記事項,鋼筋混凝土造,108年6月25日,三層,二層
RPSNMLSKOHPFFAW18DA,1,20.11,見其他登記事項,鋼筋混凝土造,108年6月25日,三層,
RPROMLNLOHPFFAW67CA,4,95.22,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,四層
RPROMLNLOHPFFAW67CA,4,69.05,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,
RPXNMLMLOHPFFAW08CA,5,31.14,見其他登記事項,鋼筋混凝土造,104年11月25日,三層,三層
RPXNMLMLOHPFFAW08CA,5,4.14,見其他登記事項,鋼筋混凝土造,104年11月25日,三層,
RPRNMLKLOHPFFAW27CA,3,92.86,見其他登記事項,鋼筋混凝土造,106年5月5日,三層,三層
RPRNMLKLOHPFFAW27CA,3,24.91,見其他登記事項,鋼筋混凝土造,106年5月5日,三層,
RPPNMLTLOHPFFAW97CA,1,80.14,見其他登記事項,鋼筋混凝土造,108年4月24日,五層,一層
RPPNMLTLOHPFFAW97CA,1,12.34,見其他登記事項,鋼筋混凝土造,108年4月24日,五層,
RPRNMLSKOHPFFAW97CA,1,86.51,見其他登記事項,鋼筋混凝土造,108年11月19日,五層,四層
RPRNMLSKOHPFFAW97CA,1,13.57,見其他登記事項,鋼筋混凝土造,108年11月19日,五層,
RPRNMLMLPHPFFAW57CA,,56.76,見其他登記事項,鋼筋混凝土造,108年11月29日,四層,三層
RPRNMLMLPHPFFAW57CA,,20.05,見其他登記事項,鋼筋混凝土造,108年11月29日,四層,
RPTNMLKLOHPFFAW47CA,,144.03,見其他登記事項,鋼筋混凝土造,109年2月24日,七層,三層
RPTNMLKLOHPFFAW47CA,,65.14,見其他登記事項,鋼筋混凝土造,109年2月24日,七層,
RPTNMLMLOHPFFAW67CA,3,182.42,住家用,鋼筋混凝土造,106年6月19日,三層,一層 二層 三層 屋頂突出物
RPVNMLQJPHPFFAW18CA,27,202.08,住家用,鋼筋混凝土加強磚造,82年6月30日,二層,一層 二層
RPTNMLQJPHPFFAW08DA,6,276.71,見其他登記事項,鋼筋混凝土造,103年1月23日,三層,一層 二層 三層
RPVNMLQKPHPFFAW28CA,4,59.84,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,八層
RPVNMLQKPHPFFAW28CA,4,36.30,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,
RPVNMLQKPHPFFAW28CA,4,36.30,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,
RPVNMLQKPHPFFAW28CA,4,59.84,見其他登記事項,鋼筋混凝土造,105年11月4日,十一層,八層
RPQOMLMJPHPFFAW37CA,3,84.76,見其他登記事項,鋼筋混凝土造,106年5月25日,三層,二層
RPQOMLMJPHPFFAW37CA,3,6.81,見其他登記事項,鋼筋混凝土造,106年5月25日,三層,
RPVOMLQJPHPFFAW28CA,3,53.17,見其他登記事項,鋼筋混凝土造,106年6月27日,三層,一層 地下一層
RPVOMLQJPHPFFAW28CA,3,8.70,見其他登記事項,鋼筋混凝土造,106年6月27日,三層,
RPRNMLNJPHPFFAW67EA,,89.03,見其他登記事項,鋼筋混凝土造,108年8月5日,三層,三層
RPRNMLNJPHPFFAW67EA,,7.14,見其他登記事項,鋼筋混凝土造,108年8月5日,三層,
RPQNMLLJPHPFFAW37EA,4,68.44,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,九層
RPQNMLLJPHPFFAW37EA,4,32.27,見其他登記事項,鋼筋混凝土造,105年11月23日,九層,
RPSNMLNJPHPFFAW77EA,1,55.43,見其他登記事項,鋼筋混凝土造,108年8月5日,三層,三層
RPSNMLNJPHPFFAW77EA,1,4.44,見其他登記事項,鋼筋混凝土造,108年8月5日,三層,
RPQNMLSJPHPFFAW97DA,3,69.20,見其他登記事項,鋼筋混凝土造,106年6月23日,三層,一層
RPQNMLSJPHPFFAW97DA,3,5.96,見其他登記事項,鋼筋混凝土造,106年6月23日,三層,
RPUNMLSJPHPFFAW48EA,22,89.69,見其他登記事項,鋼筋混凝土造,87年10月12日,五層,一層 騎樓
RPUNMLSJPHPFFAW48EA,22,99.97,見其他登記事項,鋼筋混凝土造,87年10月12日,五層,二層
RPUNMLSJPHPFFAW48EA,22,13.30,見其他登記事項,鋼筋混凝土造,87年10月12日,五層,
RPUNMLSJPHPFFAW48EA,22,13.30,見其他登記事項,鋼筋混凝土造,87年10月12日,五層,
RPQNMLTJPHPFFAW08DA,4,208.78,住家用,鋼筋混凝土造,105年10月6日,三層,一層 二層 三層
RPVNMLKKPHPFFAW87EA,7,105.36,見其他登記事項,鋼筋混凝土造,102年12月27日,三層,二層
RPVNMLKKPHPFFAW87EA,7,5.45,見其他登記事項,鋼筋混凝土造,102年12月27日,三層,
RPPNMLRJPHPFFAW77DA,18,205.89,見其他登記事項,鋼筋混凝土造,91年2月1日,三層,一層 二層 三層 屋頂突出物
RPVNMLSJPHPFFAW58EA,1,55.43,見其他登記事項,鋼筋混凝土造,108年8月5日,三層,二層
RPVNMLSJPHPFFAW58EA,1,4.44,見其他登記事項,鋼筋混凝土造,108年8月5日,三層,
RPWNMLKKPHPFFAW87DA,,43.27,見其他登記事項,鋼筋混凝土造,104年4月29日,三層,一層
RPWNMLKKPHPFFAW87DA,,14.20,見其他登記事項,鋼筋混凝土造,104年4月29日,三層,
