編號,土地區段位置,土地移轉面積(平方公尺),使用分區或編定,移轉情形
The serial number,land sector position,land shifting area square meter,the use zoning or compiles and checks
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.09,非都市：特定農業區 ; 非都市編定：水利用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.40,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.96,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,1.78,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,1.85,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,1.90,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,1.54,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,1.60,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.04,非都市：特定農業區 ; 非都市編定：水利用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.03,非都市：特定農業區 ; 非都市編定：水利用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.08,非都市：特定農業區 ; 非都市編定：水利用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.08,非都市：特定農業區 ; 非都市編定：水利用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.04,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.18,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.86,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,1.96,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,2.90,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,1.40,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.88,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,1.72,非都市：特定農業區 ; 非都市編定：農牧用地,持分移轉
RPOWMLTLPHPFFEH77CA,大牛稠段倒厝子小段,.05,非都市：特定農業區 ; 非都市編定：水利用地,持分移轉
RPXUMLLJPHPFFAH27EA,桃園段公館頭小段,3.49,都市：其他,持分移轉
RPSVMLLJPHPFFAH86EA,慈文段,14.81,都市：其他,持分移轉
RPPSMLLJPHPFFAH88EA,大林段,108.02,都市：其他,全筆移轉
RPPSMLLJPHPFFAH88EA,大林段,8.51,都市：其他,全筆移轉
RPRUMLLJPHPFFAH66EA,中平段,30.33,都市：其他,持分移轉
RPPNMLMJPHPFFAH48EA,富國段,35.43,都市：其他,持分移轉
RPXVMLLJPHPFFAH37EA,會稽段,69.94,都市：其他,持分移轉
RPPOMLMJPHPFFAH58EA,同德段,22.30,都市：其他,持分移轉
RPQWMLLJPHPFFAH76EA,中路段,26.65,都市：其他,持分移轉
RPVPMLMJPHPFFBH76EA,興南段中壢老小段,7.75,都市：其他,持分移轉
RPQTMLLJPHPFFBH56EA,平寮段,.81,都市：其他,持分移轉
SPQTMLLJPHPFFBH66EA,平寮段,67.83,都市：其他,持分移轉
TPQTMLLJPHPFFBH76EA,平寮段,7.86,都市：其他,持分移轉
RPPPMLNJPHPFFAH78EA,同德段,12.74,都市：其他,持分移轉
RPPPMLNJPHPFFAH78EA,同德段,12.74,都市：其他,持分移轉
RPWTMLMJPHPFFAH17EA,中埔段,16.99,都市：其他,持分移轉
UPQTMLLJPHPFFBH86EA,平寮段,71.05,都市：其他,持分移轉
RPPUMLMJPHPFFAH56EA,忠義段,21.99,都市：其他,持分移轉
RPPUMLMJPHPFFAH56EA,忠義段,.39,都市：其他,持分移轉
VPQTMLLJPHPFFBH96EA,平寮段,15.93,都市：其他,持分移轉
RPWUMLMJPHPFFAH27EA,富國段,16.82,都市：其他,持分移轉
RPQUMLMJPHPFFAH66EA,中山段,18.12,都市：其他,持分移轉
RPVTMLMJPHPFFAH07EA,新埔段,8.44,都市：其他,持分移轉
RPWQMLMJPHPFFAH86EA,福元段,12.21,都市：其他,持分移轉
WPQTMLLJPHPFFBH07EA,平寮段,4.51,都市：其他,持分移轉
RPWRMLNJPHPFFBH17EA,忠福段,72.00,都市：其他,全筆移轉
RPWRMLNJPHPFFBH17EA,忠福段,68.00,都市：其他,全筆移轉
RPWRMLNJPHPFFBH17EA,忠福段,61.00,都市：其他,全筆移轉
RPVSMLLJPHPFFBH96EA,青溪段,1723.31,都市：住,全筆移轉
RPVTMLNJPHPFFBH27EA,塔腳段,75.35,都市：其他,全筆移轉
RPVTMLNJPHPFFBH27EA,塔腳段,628.37,都市：其他,全筆移轉
RPVTMLNJPHPFFBH27EA,塔腳段,160.29,都市：其他,全筆移轉
RPVTMLNJPHPFFBH27EA,塔腳段,237.75,都市：其他,全筆移轉
RPRQMLNJPHPFFBH56EA,自立段,14.11,都市：其他,持分移轉
RPQOMLMJPHPFFHH66DA,山頂段,32.10,非都市：工業區 ; 非都市編定：丁種建築用地,持分移轉
RPWOMLLJPHPFFBH66EA,中壢埔頂段,22.00,都市：其他,持分移轉
RPQOMLNJPHPFFHH76DA,山福段,71.06,都市：其他,全筆移轉
RPQOMLNJPHPFFHH76DA,山福段,15.24,都市：其他,全筆移轉
RPSNMLNJPHPFFHH86DA,文化段,27.11,都市：其他,持分移轉
RPXVMLMJPHPFFEH77DA,竹圍段崁下小段,29.20,非都市： ; 非都市編定：,持分移轉
RPQPMLLJPHPFFGH56DA,關爺段,33.17,非都市：特定農業區 ; 非都市編定：甲種建築用地,持分移轉
RPQPMLLJPHPFFGH56DA,關爺段,51.75,非都市：特定農業區 ; 非都市編定：甲種建築用地,全筆移轉
RPUPMLNJPHPFFHH27DA,興華段,40.47,都市：其他,持分移轉
RPWNMLMJPHPFFGH07DA,湧安段,62.14,都市：其他,全筆移轉
RPTOMLMJPHPFFEH66DA,竹圍段崁下小段,862.50,非都市： ; 非都市編定：,持分移轉
RPTOMLMJPHPFFEH66DA,竹圍段崁下小段,46.67,非都市： ; 非都市編定：,持分移轉
RPTOMLMJPHPFFEH66DA,竹圍段崁下小段,433.67,非都市： ; 非都市編定：,持分移轉
RPTOMLMJPHPFFEH66DA,竹圍段崁下小段,147.00,非都市： ; 非都市編定：,持分移轉
RPQNMLLLPHPFFFH09DA,茄明段,16.13,都市：住,持分移轉
RPWUMLLJPHPFFEH47DA,五塊厝段下埔小段,1930.00,非都市： ; 非都市編定：,全筆移轉
RPRVMLLJPHPFFEH07DA,橫山段湳子小段,.75,都市：其他,持分移轉
RPRVMLLJPHPFFEH07DA,橫山段湳子小段,53.59,都市：其他,持分移轉
RPXSMLNJPHPFFEH57DA,沙崙段後厝小段,50.10,都市：其他,持分移轉
RPXSMLNJPHPFFEH57DA,大牛稠段大牛稠小段,42.50,都市：其他,持分移轉
RPXSMLNJPHPFFEH57DA,大牛稠段大牛稠小段,985.19,都市：其他,持分移轉
RPRNNLMJPHPFFEH09DA,竹中段,60.67,都市：其他,全筆移轉
RPRNNLMJPHPFFEH09DA,竹中段,60.80,都市：其他,全筆移轉
RPOOMLMJPHPFFGH98DA,南勢段,6.32,都市：其他,持分移轉
RPOOMLMJPHPFFGH98DA,南勢段,6.32,都市：其他,持分移轉
RPOOMLMJPHPFFGH98DA,平鎮段,.02,都市：其他,持分移轉
RPOOMLMJPHPFFGH98DA,平鎮段,.02,都市：其他,持分移轉
RPPTMLLJPHPFFEH66DA,富興段,108.25,都市：其他,持分移轉
RPPTMLLJPHPFFEH66DA,富興段,3.45,都市：其他,持分移轉
RPTTMLLJPHPFFEH07DA,出水段,84.46,非都市： ; 非都市編定：,全筆移轉
RPWRMLLJPHPFFEH17DA,六福段,3.98,都市：其他,持分移轉
RPWRMLLJPHPFFEH17DA,六福段,5.31,都市：其他,持分移轉
RPQUMLLJPHPFFEH86DA,大新段,39.71,都市：其他,持分移轉
RPWPMLMJPHPFFBH76DA,三座屋段三座屋小段,1.14,都市：其他,持分移轉
RPWPMLMJPHPFFBH76DA,三座屋段舊社小段,5.34,都市：其他,持分移轉
RPRPMLMJPHPFFBH88DA,興南段興南小段,8.77,都市：其他,持分移轉
RPSPMLMJPHPFFBH09EA,三座屋段三座屋小段,1.53,都市：其他,持分移轉
RPSPMLMJPHPFFBH09EA,三座屋段舊社小段,7.12,都市：其他,持分移轉
RPOQMLMJPHPFFFH09DA,大義段,27.67,都市：其他,持分移轉
RPUOMLMJPHPFFFH86DA,大庄段,25.91,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPXNMLMJPHPFFFH07DA,大和段,14.98,都市：其他,持分移轉
RPQNMLNJPHPFFBH68DA,崙尾段,876.83,非都市：一般農業區 ; 非都市編定：農牧用地,持分移轉
RPQNMLNJPHPFFBH68DA,崙尾段,154.82,非都市：一般農業區 ; 非都市編定：農牧用地,持分移轉
RPVQMLLJPHPFFBH66DA,復興段,16.09,都市：其他,持分移轉
RPSTMLKMOHPFFBH76DA,草漯段,262.00,都市：其他,持分移轉
RPTNMLMJPHPFFBH88DA,中興段,57.51,都市：其他,持分移轉
RPURMLLJPHPFFBH66DA,普義段,11.29,都市：其他,持分移轉
RPUTMLMJPHPFFBH96DA,後寮段,16.57,都市：其他,持分移轉
RPRQMLNJPHPFFBH09DA,中興段,12.38,都市：其他,持分移轉
RPQQNLNLOHPFFBH56DA,青溪段,337.37,都市：其他,全筆移轉
RPWQMLKMOHPFFCH96DA,武嶺段,23.50,都市：其他,持分移轉
RPQVMLKMOHPFFBH76DA,環東段,28.12,都市：其他,持分移轉
RPSPMLNJPHPFFBH09DA,永興段,72.37,都市：其他,全筆移轉
RPTRMLNJPHPFFBH76DA,大同段,2632.51,都市：其他,全筆移轉
RPVNMLMJPHPFFBH09DA,廣興段,94.13,非都市：一般農業區 ; 非都市編定：甲種建築用地,全筆移轉
RPPQMLNJPHPFFCH98DA,金龍段,35.72,非都市：一般農業區 ; 非都市編定：水利用地,全筆移轉
RPUNMLMJPHPFFCH09DA,仁文段,137.66,都市：其他,全筆移轉
RPUNMLMJPHPFFCH09DA,仁文段,8.04,都市：其他,全筆移轉
RPRNMLLJPHPFFDH78DA,甡甡段,441.50,都市：其他,全筆移轉
RPQNMLQJPHPFFCH09DA,中正段,45.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPQQMLNJPHPFFDH56DA,啟明段,1672.00,都市：其他,全筆移轉
RPQQMLNJPHPFFDH56DA,啟明段,1931.87,都市：其他,全筆移轉
RPQQMLNJPHPFFDH56DA,啟明段,103.32,都市：其他,持分移轉
RPQQMLNJPHPFFDH56DA,啟明段,1512.72,都市：其他,全筆移轉
RPPPMLLJPHPFFDH78DA,頭重溪段,21.19,都市：其他,持分移轉
RPPOMLLJPHPFFDH68DA,頭重溪段,140.12,都市：其他,持分移轉
RPUOMLOLOHPFFBH76DA,中壢埔頂段,81.00,都市：其他,全筆移轉
RPSRMLLJPHPFFDH66DA,草湳坡段草湳坡小段,27.14,都市：其他:乙種工業區,持分移轉
RPQOMLMJPHPFFDH88DA,頭重溪段,6.66,都市：其他,持分移轉
RPQOMLMJPHPFFDH88DA,頭重溪段,6.66,都市：其他,持分移轉
RPUTMLLJPHPFFEH27EA,大牛稠段大牛稠小段,59.75,非都市： ; 非都市編定：,持分移轉
RPQTMLMJPHPFFEH96EA,五塊厝段下埔小段,23.13,都市：其他,持分移轉
RPQTMLMJPHPFFEH96EA,五塊厝段下埔小段,8.25,都市：其他,持分移轉
RPQTMLMJPHPFFEH96EA,五塊厝段下埔小段,13.45,都市：其他,持分移轉
RPQTMLMJPHPFFEH96EA,埔心段三塊厝小段,4.25,都市：其他,持分移轉
RPQTMLMJPHPFFEH96EA,五塊厝段下埔小段,220.50,都市：其他,持分移轉
RPQTMLMJPHPFFEH96EA,五塊厝段下埔小段,128.82,都市：其他,持分移轉
RPTPMLRJPHPFFDH17DA,楊梅段,12.57,都市：其他,持分移轉
RPTPMLRJPHPFFDH17DA,楊梅段,5.29,都市：其他,持分移轉
RPTPMLRJPHPFFDH17DA,楊梅段,9.57,都市：其他,持分移轉
RPPTMLMJPHPFFEH86EA,橫山段橫山小段,275.14,非都市： ; 非都市編定：,持分移轉
RPTRMLLJPHPFFEH96EA,埔心段海豐坡小段,25.00,非都市： ; 非都市編定：,持分移轉
RPTRMLLJPHPFFEH96EA,埔心段海豐坡小段,15.12,非都市： ; 非都市編定：,持分移轉
RPTRMLLJPHPFFEH96EA,埔心段海豐坡小段,1.00,非都市： ; 非都市編定：,持分移轉
RPTRMLLJPHPFFEH96EA,埔心段海豐坡小段,5.38,非都市： ; 非都市編定：,持分移轉
RPXTMLNJPHPFFEH77EA,橫山段橫山小段,1691.08,非都市： ; 非都市編定：,持分移轉
RPRWMLMJPHPFFEH37EA,沙崙段沙崙小段,51.20,非都市： ; 非都市編定：,持分移轉
RPRWMLMJPHPFFEH37EA,沙崙段沙崙小段,28.80,非都市： ; 非都市編定：,持分移轉
RPRWMLMJPHPFFEH37EA,沙崙段沙崙小段,222.00,非都市： ; 非都市編定：,持分移轉
RPVVMLMJPHPFFEH67EA,青峰段,1.10,都市：其他,持分移轉
RPVNMLMJPHPFFEH86EA,錦明段,52.75,都市：其他,持分移轉
RPUOMLKMOHPFFDH66DA,大金山下段大金山下小段,18.72,都市：其他,持分移轉
RPOQMLMJPHPFFDH98EA,幼獅段,19.68,都市：其他,持分移轉
RPPRMLMJPHPFFDH56EA,幼獅段,41.27,非都市：工業區 ; 非都市編定：水利用地,持分移轉
RPPRMLMJPHPFFDH56EA,幼獅段,45.32,都市：其他,持分移轉
RPPQMLMJPHPFFDH09EA,草湳坡段埔心小段,30.69,都市：其他,持分移轉
RPUPMLNJPHPFFDH96EA,頂湖段,200.63,非都市： ; 非都市編定：,持分移轉
RPUPMLNJPHPFFDH96EA,頂湖段,91.58,非都市： ; 非都市編定：,持分移轉
RPVPMLNJPHPFFDH07EA,頂湖段,110.53,非都市： ; 非都市編定：,全筆移轉
RPTPMLNJPHPFFDH86EA,頂湖段,2676.40,都市：其他,全筆移轉
RPTPMLNJPHPFFDH86EA,頂湖段,244.20,都市：其他,全筆移轉
RPSPMLNJPHPFFDH76EA,頂湖段,244.66,都市：其他,全筆移轉
RPSPMLNJPHPFFDH76EA,頂湖段,196.77,非都市： ; 非都市編定：,全筆移轉
RPSPMLNJPHPFFDH76EA,頂湖段,74.85,非都市： ; 非都市編定：,全筆移轉
RPUOMLNJPHPFFDH86EA,頭重溪段,21.24,都市：其他,持分移轉
RPVOMLNJPHPFFDH96EA,幼獅段,23.92,都市：其他,持分移轉
RPTNMLNJPHPFFDH66EA,高洲段,22.64,都市：其他,持分移轉
RPUNMLNJPHPFFDH76EA,高洲段,22.71,都市：其他,持分移轉
RPPNMLNJPHPFFDH88EA,民生段,103.72,都市：其他,全筆移轉
RPWPMLNJPHPFFDH17EA,頂湖段,639.83,都市：其他,全筆移轉
RPWPMLNJPHPFFDH17EA,頂湖段,135.55,非都市： ; 非都市編定：,持分移轉
RPWPMLNJPHPFFDH17EA,頂湖段,139.55,非都市： ; 非都市編定：,全筆移轉
RPWPMLNJPHPFFDH17EA,頂湖段,28.55,非都市： ; 非都市編定：,全筆移轉
RPVOMLMJPHPFFCH76EA,埔尾段,1259.52,非都市：風景區 ; 非都市編定：丙種建築用地,全筆移轉
RPXPMLNJPHPFFDH27EA,楊梅段,26.50,都市：其他,持分移轉
RPQOMLRJPHPFFCH76EA,介壽段,16.98,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPQOMLRJPHPFFCH76EA,介壽段,16.98,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPQOMLRJPHPFFCH76EA,介壽段,16.98,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPXNMLNJPHPFFCH96EA,五福段,84.68,都市：其他,持分移轉
RPXOMLLJPHPFFHH37EA,精忠段,13.76,都市：其他,持分移轉
RPOPMLLJPHPFFGH09EA,東金段,25.69,非都市：一般農業區 ; 非都市編定：水利用地,持分移轉
RPQPMLLJPHPFFHH76EA,山福段,26.19,都市：其他,持分移轉
RPTRMLMJPHPFFDH96EA,梅獅段,.20,都市：其他,持分移轉
RPTRMLMJPHPFFDH96EA,梅獅段,89.18,都市：其他,持分移轉
RPUNMLNJPHPFFGH07EA,莊敬段,48.37,都市：其他,全筆移轉
RPUNMLNJPHPFFGH07EA,莊敬段,.63,都市：其他,全筆移轉
RPUNMLNJPHPFFGH07EA,莊敬段,19.32,都市：其他,全筆移轉
RPVNMLNJPHPFFGH17EA,吉安段,19.09,非都市：特定農業區 ; 非都市編定：丁種建築用地,全筆移轉
RPVNMLNJPHPFFGH17EA,吉安段,289.01,非都市：特定農業區 ; 非都市編定：丁種建築用地,全筆移轉
RPSOMLMJPHPFFGH86EA,新富段,22.03,都市：其他,持分移轉
RPSQMLMJPHPFFFH96EA,高城段,7.82,都市：其他,持分移轉
RPWOMLNJPHPFFDH07EA,二重溪段,127.23,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,持分移轉
RPUPMLMJPHPFFFH07EA,榮興段,23.87,非都市：特定農業區 ; 非都市編定：水利用地,持分移轉
RPVNMLNJPHPFFHH27EA,中興段,3.05,都市：其他,持分移轉
RPVNMLNJPHPFFHH27EA,壽山段,48.80,都市：其他,持分移轉
RPVNMLNJPHPFFHH27EA,中興段,28.60,都市：其他,持分移轉
RPOPMLNJPHPFFFH56EA,興豐段,31.54,都市：其他,持分移轉
RPXOMLMJPHPFFHH47EA,中興段,15.79,都市：其他,持分移轉
RPRQMLMJPHPFFFH86EA,豐田段,42.24,都市：其他,持分移轉
RPUNMLQJPHPFFFH27EA,明智段,42.66,都市：其他,持分移轉
RPUNMLQJPHPFFFH27EA,明智段,.54,都市：其他,持分移轉
RPTPMLNJPHPFFHH27EA,煉油段,102.05,都市：其他,持分移轉
RPVNMLSJPHPFFFH57EA,大和段,30.21,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPVPMLNJPHPFFGH37EA,義民段,83.76,都市：其他,持分移轉
RPRPMLLJPHPFFHH86EA,新路段,15.00,都市：其他,全筆移轉
RPRPMLLJPHPFFHH86EA,半嶺段,13.00,都市：其他,持分移轉
RPRPMLLJPHPFFHH86EA,精忠段,68.73,都市：其他,持分移轉
RPRPMLLJPHPFFHH86EA,精忠段,25.49,都市：其他,持分移轉
RPUOMLLJPHPFFFH86EA,興豐段,39.68,都市：其他,持分移轉
RPUOMLLJPHPFFFH86EA,興豐段,39.68,都市：其他,持分移轉
RPPOMLNJPHPFFGH66EA,廣南段,11.72,都市：其他,持分移轉
RPWPMLNJPHPFFGH47EA,金龍段,69.79,非都市：特定農業區 ; 非都市編定：甲種建築用地,全筆移轉
RPUOMLMJPHPFFCH66EA,高平段,414.29,非都市：山坡地保育區 ; 非都市編定：農牧用地,全筆移轉
RPUPMLNJPHPFFHH37EA,煉油段,114.44,都市：其他,持分移轉
RPWOMLRJPHPFFFH67EA,瑞豐段,9.88,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPWOMLRJPHPFFFH67EA,瑞豐段,9.88,非都市：鄉村區 ; 非都市編定：乙種建築用地,持分移轉
RPSNMLQJPHPFFHH27EA,善捷段,39.54,都市：其他,持分移轉
RPVPMLNJPHPFFHH47EA,煉油段,54.86,都市：其他,持分移轉
RPSOMLQJPHPFFDH96EA,永福段,875.95,都市：其他,全筆移轉
RPSOMLQJPHPFFDH96EA,永福段,43.24,都市：其他,全筆移轉
RPVUMLNJPHPFFEH67EA,坑子口段頭前小段,81.30,非都市：一般農業區 ; 非都市編定：水利用地,持分移轉
RPVUMLNJPHPFFEH67EA,坑子口段頭前小段,981.19,非都市：一般農業區 ; 非都市編定：交通用地,持分移轉
RPVQMLNJPHPFFDH17EA,大金山下段大金山下小段,17.31,都市：其他,持分移轉
RPROMLNJPHPFFDH56EA,幼獅段,21.22,都市：其他,持分移轉
RPQSMLNJPHPFFEH96EA,竹圍段田寮小段,920.00,非都市：一般農業區 ; 非都市編定：農牧用地,全筆移轉
RPPNMLQJPHPFFEH66EA,河底段,14.25,都市：其他,持分移轉
RPRSMLNJPHPFFEH07EA,竹圍段拔子林小段,30.08,非都市：特定農業區 ; 非都市編定：交通用地,持分移轉
RPRSMLNJPHPFFEH07EA,竹圍段拔子林小段,7.17,非都市：特定農業區 ; 非都市編定：交通用地,持分移轉
RPRSMLNJPHPFFEH07EA,竹圍段拔子林小段,10.75,非都市：特定農業區 ; 非都市編定：交通用地,持分移轉
RPRSMLNJPHPFFEH07EA,竹圍段拔子林小段,37.42,非都市：特定農業區 ; 非都市編定：交通用地,持分移轉
