編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVOMLSKNHPFFAO57CA,12,91.65,見其他登記事項,鋼筋混凝土造,97年7月21日,,三層
RPVOMLSKNHPFFAO57CA,12,14.57,見其他登記事項,鋼筋混凝土造,97年7月21日,十二層,
RPVOMLSKNHPFFAO57CA,12,16.52,見其他登記事項,鋼筋混凝土造,97年7月21日,十二層,
RPRNMLNKNHPFFAO56CA,23,20.40,住家用,鋼筋混凝土造,86年7月7日,五層,三層
RPRNMLNKNHPFFAO56CA,23,8.33,共有部分,鋼筋混凝土造,86年7月7日,五層,
RPRNMLNKNHPFFAO56CA,23,.50,住家用,鋼筋混凝土造,86年7月7日,四層,一層
RPRNMLNKNHPFFAO56CA,23,.50,住家用,鋼筋混凝土造,86年7月7日,四層,三層
RPTOMLSKNHPFFAO37CA,31,64.46,住家用,鋼筋混凝土造,78年8月21日,五層,四層
RPTOMLSKNHPFFAO37CA,31,14.28,共有部分,鋼筋混凝土造,78年8月21日,五層,
RPRPMLSKNHPFFAO27CA,,78.34,見其他登記事項,鋼筋混凝土造,108年10月17日,十層,八層
RPRPMLSKNHPFFAO27CA,,18.18,共有部分,鋼筋混凝土造,108年10月17日,十層,
RPRPMLSKNHPFFAO27CA,,52.38,共有部分,鋼筋混凝土造,108年10月17日,十層,
RPXNMLSKNHPFFAO67CA,10,121.34,見其他登記事項,鋼筋混凝土造,98年9月22日,十四層,七層
RPXNMLSKNHPFFAO67CA,10,16.17,見其他登記事項,鋼筋混凝土造,98年9月22日,十四層,
RPXNMLSKNHPFFAO67CA,10,29.14,見其他登記事項,鋼筋混凝土造,98年9月22日,十四層,
RPXNMLSKNHPFFAO67CA,10,.02,見其他登記事項,鋼筋混凝土造,98年9月22日,一層,一層
RPXNMLSKNHPFFAO67CA,10,24.92,見其他登記事項,鋼筋混凝土造,98年9月22日,十四層,
RPUPMLMKNHPFFAO96CA,24,77.36,住家用,鋼筋混凝土造,84年10月9日,八層,五層
RPUPMLMKNHPFFAO96CA,24,28.70,共有部分,鋼筋混凝土造,84年10月9日,八層,
RPWNMLMKNHPFFAO96CA,2,96.08,見其他登記事項,鋼筋混凝土造,107年8月20日,十四層,一層 二層
RPWNMLMKNHPFFAO96CA,2,38.71,共有部分,鋼筋混凝土造,107年8月20日,十四層,
RPRNMLRKNHPFFAO96CA,,59.50,住家用,鋼筋混凝土造,,五層,五層
