編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLLKJIOFFBP88CA,26,133.70,住家用,鋼筋混凝土造,82年10月18日,三層,一層 二層 三層
RPUNMLNKJIOFFBP66CA,26,133.70,住家用,鋼筋混凝土造,82年10月18日,三層,一層 二層 三層
RPSNMLPJKIOFFAP56CA,40,92.46,住家用,加強磚造,68年6月11日,二層,一層 二層 電梯樓梯間
RPSNMLPJKIOFFAP56CA,40,78.24,住家用,加強磚造,68年6月11日,二層,一層 二層
RPROMLMKJIOFFAP88CA,22,38.98,見其他登記事項,鋼筋混凝土造,86年5月15日,十六層,一層
RPROMLMKJIOFFAP88CA,22,1.04,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPROMLMKJIOFFAP88CA,22,6.17,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPPNMLSKJIOFFCP76CA,35,19.75,見其他登記事項,見其他登記事項,73年5月15日,一層,一層
RPWNMLNKJIOFFCP96CA,40,105.58,住商用,加強磚造,68年8月1日,二層,一層 二層 騎樓
RPPPMLMLJIOFFDP56CA,1,147.89,見其他登記事項,鋼筋混凝土造,107年11月8日,三層,一層 二層 三層 見其他登記事項
RPUNMLRLKHPFFAP37EA,22,152.94,住商用,鋼筋混凝土造,86年9月1日,三層,一層 二層 三層 騎樓
RPPNMLNKJIOFFDP09DA,37,108.86,住家用,加強磚造,71年8月21日,二層,一層 二層 騎樓
RPTNMLTLJIOFFAP17CA,24,221.69,住家用,鋼筋混凝土造,84年12月25日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPQNMLNKJIOFFEP56CA,33,118.99,住商用,鋼筋混凝土造,75年3月31日,二層,一層 二層 騎樓
RPQNMLOKJIOFFDP66DA,16,173.66,住家用,鋼筋混凝土造,92年9月15日,四層,一層 二層 三層 四層
