鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
東石鄉,土地,富安段451~480地號,1394.41,,鄉村區,乙種建築用地,1081007,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4230000,3034,,0.0,0,,RPXNMLPKJIOFFBQ27CA
朴子市,房地(土地+建物),嘉義縣朴子市新榮路167巷31~60號,26.65,住,,,1081019,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831215,107.95,3,2,2,有,有,2690000,24919,,0.0,0,,RPOOMLPLJIOFFBQ56CA
新港鄉,土地,溪北段溪北小段691~720地號,740.0,,特定農業區,農牧用地,1081016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,5000,,0.0,0,含增建或未登記建物。;,RPXNMLNKJIOFFCQ17CA
新港鄉,土地,中工段61~90地號,298.0,,工業區,丁種建築用地,1081024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,10067,,0.0,0,,RPOOMLNKJIOFFCQ98CA
新港鄉,房地(土地+建物),嘉義縣新港鄉三間村鑽石新城31~60號,107.63,,一般農業區,甲種建築用地,1081101,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080802,185.45,3,2,3,有,無,5850000,31545,,0.0,0,,RPPOMLNKJIOFFCQ09CA
新港鄉,房地(土地+建物),嘉義縣新港鄉三間村鑽石新城31~60號,98.63,,一般農業區,甲種建築用地,1081023,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080802,177.23,5,2,3,有,無,5500000,31033,,0.0,0,,RPQOMLNKJIOFFCQ56CA
溪口鄉,房地(土地+建物),嘉義縣溪口鄉溪東村18鄰民生路151~180號,89.26,住,,,1081001,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0671230,116.87,2,1,2,有,無,3300000,28237,,0.0,0,,RPPNMLOKJIOFFCQ09CA
大林鎮,土地,下埤頭段241~270地號,2682.0,,特定農業區,農牧用地,1080921,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1952496,728,,0.0,0,,RPQNMLOKJIOFFCQ56CA
民雄鄉,土地,民南段391~420地號,234.02,住,,,1081006,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,28203,,0.0,0,,RPTNMLMKJIOFFCQ66CA
新港鄉,土地,菜公厝段331~360地號,2535.35,,特定農業區,農牧用地,1081027,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,1775,,0.0,0,,RPXNMLMKJIOFFCQ07CA
民雄鄉,土地,民北段151~180地號,97.0,住,,,1080712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2680000,27629,,0.0,0,,RPPOMLMKJIOFFCQ98CA
民雄鄉,土地,民北段1051~1080地號,25.56,住,,,1081101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,502400,19656,,0.0,0,,RPQNMLNKJIOFFCQ09CA
民雄鄉,房地(土地+建物),嘉義縣民雄鄉興南村下洋仔1~30號,61.97,住,,,1081019,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690111,90.69,4,1,2,有,無,1400000,15437,,0.0,0,,RPVNMLNKJIOFFCQ96CA
民雄鄉,土地,北斗段271~300地號,1023.36,其他,,,1081017,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,1563,,0.0,0,包含公共設施保留地之交易。;,RPRNMLSJKIOFFCQ07CA
太保市,土地,頂港子墘段頂港小段271~300地號,2274.0,住,,,1081018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18191000,8000,,0.0,0,,RPPNMLMKJIOFFDQ98CA
太保市,土地,頂港子墘段頂港小段271~300地號,2445.0,住,,,1081018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19559000,8000,,0.0,0,,RPQNMLMKJIOFFDQ09CA
中埔鄉,房地(土地+建物),嘉義縣中埔鄉和睦村中華路811~840號,91.0,住,,,1081029,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0890712,179.5,4,3,3,有,無,8880000,49471,,0.0,0,,RPSOMLMKJIOFFDQ76CA
太保市,房地(土地+建物),嘉義縣太保市北新里中興路一段151~180號,71.96,住,,,1080926,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0951121,129.82,5,3,2,有,無,6300000,48529,,0.0,0,,RPVOMLMKJIOFFDQ07CA
水上鄉,土地,崎子頭段崎子頭小段421~450地號,2797.0,,特定農業區,農牧用地,1081029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13530000,4837,,0.0,0,,RPRNMLPLJIOFFDQ96CA
梅山鄉,土地,九芎坑段91~120地號,73.0,,山坡地保育區,丙種建築用地,1080922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,16438,,0.0,0,含增建或未登記建物。;含增建或未登記建物。,RPPNMLRKJIOFFEQ96CA
梅山鄉,土地,生毛樹段1501~1530地號,10086.0,,森林區,農牧用地,1081029,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,397,,0.0,0,含增建或未登記建物。;,RPPNMLPJKIOFFEQ76CA
大林鎮,土地,東林段1051~1080地號,56.55,住,,,1081023,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2011484,35570,,0.0,0,向政府機關承購之案件。;,RPRNMLOKJIOFFCQ76DA
中埔鄉,土地,隆恩段301~330地號,4459.06,,特定農業區,農牧用地,1081022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5450000,1222,,0.0,0,,RPSNMLNKJIOFFDQ86DA
新港鄉,土地,埤頭段共和小段241~270地號,1770.0,,特定農業區,農牧用地,1080901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,2497,,0.0,0,含增建或未登記建物。;,RPRNMLKKKIOFFCQ56EA
竹崎鄉,土地,沙坑段451~480地號,3300.0,,一般農業區,農牧用地,1081030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2994000,907,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLMKJIOFFEQ76EA
太保市,房地(土地+建物),嘉義縣太保市梅埔里7鄰梅子厝31~60號,607.86,,鄉村區,乙種建築用地,1081020,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0770809,241.01,4,2,3,有,無,7380000,30621,,0.0,0,含增建或未登記建物。;,RPQNMLOKJIOFFDQ86EA
民雄鄉,土地,五穀王段181~210地號,219.82,住,,,1081030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13800000,62779,,0.0,0,含增建或未登記建物。;,RPWNMLMKJIOFFCQ17EA
溪口鄉,土地,坪頂段1171~1200地號,72.73,住,,,1081105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,45373,,0.0,0,,RPQNMLNKJIOFFCQ66EA
水上鄉,土地,南靖段南和小段1051~1080地號,3321.0,,特定農業區,農牧用地,1081030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,1024,,0.0,0,,RPROMLMKJIOFFDQ76DA
大林鎮,房地(土地+建物),嘉義縣大林鎮中興路二段811~840號,70.0,,特定農業區,甲種建築用地,1080930,土地1建物1車位0,一層，二層，三層，電梯樓梯間，夾層,三層,店面(店鋪),住商用,鋼筋混凝土造,0840217,178.39,5,2,3,有,無,4800000,26907,,0.0,0,含增建或未登記建物。;,RPSNMLOKJIOFFCQ86DA
番路鄉,土地,南下坑段121~150地號,367.58,,鄉村區,乙種建築用地,1080924,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6440000,17520,,0.0,0,,RPRNMLLLJIOFFEQ66CA
鹿草鄉,土地,下半天段下半天小段121~150地號,5514.0,,特定農業區,農牧用地,1081025,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4690140,851,,0.0,0,,RPVNMLNKJIOFFDQ07CA
鹿草鄉,土地,下半天段下半天小段91~120地號,2871.0,,特定農業區,農牧用地,1081025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2442000,851,,0.0,0,,RPWNMLNKJIOFFDQ17CA
民雄鄉,土地,崙子頂段211~240地號,643.0,,特定農業區,農牧用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1112910,1731,,0.0,0,,RPTNMLTJKIOFFCQ37CA
民雄鄉,土地,崙子頂段241~270地號,1406.0,,鄉村區,乙種建築用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13184765,9378,,0.0,0,,RPUNMLTJKIOFFCQ47CA
民雄鄉,土地,崙子頂段241~270地號,5950.0,,鄉村區,乙種建築用地,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,55796125,9378,,0.0,0,,RPVNMLTJKIOFFCQ57CA
