編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLNKJIOFFAE57CA,43,70.12,,鋼筋混凝土造,65年5月19日,四層,三層
RPTNMLMKJIOFFAE87CA,53,68.06,,加強磚造,56年1月21日,二層,一層 二層
RPPPMLQLJIOFFAE18CA,29,20.66,住家用,鋼筋混凝土造,79年5月17日,七層,三層
RPPPMLQLJIOFFAE18CA,29,7.28,住商用,鋼筋混凝土造,79年5月17日,七層,
RPVNMLTKJIOFFAE78CA,4,175.09,住家用,鋼筋混凝土造,104年5月13日,二十四層,十八層
RPVNMLTKJIOFFAE78CA,4,132.66,見其它登記事項,鋼筋混凝土造,104年5月13日,二十四層,
RPQOMLSLJIOFFAE38CA,14,107.67,住家用,鋼筋混凝土造,94年9月9日,十四層,十二層
RPQOMLSLJIOFFAE38CA,14,67.09,共有部分,鋼筋混凝土造,94年9月9日,十四層,
RPOPMLQLJIOFFAE08CA,24,81.91,住家用,鋼筋混凝土造,84年4月26日,四層,三層
RPOPMLQLJIOFFAE08CA,24,5.90,見使用執照,鋼筋混凝土造,84年4月26日,四層,
RPPNMLQJKIOFFAE87CA,4,284.10,見其它登記事項,見其它登記事項,104年9月15日,三十八層,三十三層
RPPNMLQJKIOFFAE87CA,4,185.55,見其它登記事項,見其它登記事項,104年9月15日,三十八層,
RPSNMLMKJIOFFAE77CA,37,73.59,住家用,鋼筋混凝土造,71年3月18日,十二層,四層
RPOOMLOKJIOFFAE67CA,4,224.32,見其它登記事項,見其它登記事項,104年11月3日,二十七層,九層
RPOOMLOKJIOFFAE67CA,4,178.75,見其它登記事項,見其它登記事項,104年11月3日,二十七層,
RPSNMLPKJIOFFAE08CA,15,86.76,住家用,鋼筋混凝土造,94年4月4日,十四層,十四層
RPSNMLPKJIOFFAE08CA,15,46.31,共有部分,鋼筋混凝土造,94年4月4日,十四層,
RPQPMLNKJIOFFBE97CA,39,208.20,,鋼筋混凝土造,69年4月11日,四層,一層 二層 三層 四層 騎樓 地下層
RPSNMLQJKIOFFAE18CA,2,206.51,見其它登記事項,鋼筋混凝土造,106年6月1日,二十九層,十四層
RPSNMLQJKIOFFAE18CA,2,132.75,見其它登記事項,鋼筋混凝土造,106年6月1日,二十九層,
RPRNMLRLJIOFFBE38CA,40,233.86,,鋼筋混凝土造,68年11月28日,五層,一層 二層 三層 四層 五層 騎樓 地下層
RPROMLNJKIOFFBE97CA,37,115.08,,鋼筋混凝土造,71年4月30日,十二層,四層
RPROMLNJKIOFFBE97CA,37,7.41,,鋼筋混凝土造,71年4月30日,十二層,
RPRNMLPLJIOFFBE18CA,39,93.98,,鋼筋混凝土造,69年12月1日,四層,二層
RPUNMLNKJIOFFBE18CA,34,69.79,,鋼筋混凝土造,75年2月7日,七層,七層
RPUNMLNKJIOFFBE18CA,34,15.05,,鋼筋混凝土造,75年2月7日,七層,
RPUOMLNKJIOFFBE28CA,41,83.09,,鋼筋混凝土造,67年11月2日,五層,四層
RPOOMLQLJIOFFBE08CA,46,117.92,,鋼筋混凝土造,62年7月2日,三層,一層 二層 三層 騎樓
RPXPMLLKJIOFFCE58CA,34,92.11,,鋼筋混凝土造,74年7月10日,五層,一層 騎樓 夾層
RPXNMLMKJIOFFCE48CA,12,417.24,見其它登記事項,鋼筋混凝土造,97年2月1日,十二層,五層
